name1,type1,ref1,name2,type2,ref2,nb_ints,nb_multi,p_value,fdr,in_libs,strand1,meanleft1,meanright1,meanleft2,meanright2,strand2,length1,length2,minleft1,maxright1,minleft2,maxright2,relmean1,relmean2,relmin1,relmin2,relmax1,relmax2
gcvT,CDS,NC_000913.3,ggt,CDS,NC_000913.3,141,0,5.532294859937306e-28,1.7219155306537387e-25,3,-,3050283,3050316,3580922,3580950,-,34,28,3049546,3050639,3580921,3580959,0.3199,1.0,1.0,1.0,0.0256,1.0
glpA,CDS,NC_000913.3,glpT,CDS,NC_000913.3,141,4,3.8383437193435333e-54,2.103510475370996e-51,3,+,2353331,2353366,2351748,2351780,-,36,32,2352622,2354285,2350997,2352382,0.4419,0.4608,0.0,1.0,1.0,0.0
nmpC,CDS,NC_000913.3,micA,ncRNA,NC_000913.3,140,0,1.52683435473413e-5,0.0011548629442174668,3,-,576655,576689,2814829,2814862,+,34,34,575929,576816,2814800,2814878,0.1303,0.3813,0.8624,0.0,0.0087,1.0
livJ,CDS,NC_000913.3,gcvB,ncRNA,NC_000913.3,140,1,3.074332379170044e-19,7.182854624809894e-17,3,-,3597691,3597722,2942752,2942784,+,32,32,3597549,3599665,2942694,2942901,1.0,0.278,1.0,0.0,0.0,1.0
mcaS,ncRNA,NC_000913.3,opgC,CDS,NC_000913.3,140,2,2.6510912454618037e-80,2.041526901923732e-77,3,-,1405689,1405723,1103320,1103353,-,34,34,1405657,1405753,1103208,1108505,0.3012,1.0,1.0,1.0,0.0,0.3768
nmpC,CDS,NC_000913.3,omrB,ncRNA,NC_000913.3,140,0,7.273213220853967e-8,8.168937168415507e-6,3,-,576507,576542,2976315,2976347,-,36,33,575761,576842,2976303,2976382,0.2715,0.8639,1.0,1.0,0.0,0.037
malF,CDS,NC_000913.3,malE,CDS,NC_000913.3,139,0,5.4620706806051346e-127,6.350326595690355e-124,3,-,4244276,4244312,4245823,4245856,-,37,33,4243518,4245093,4245226,4246435,0.4936,0.5002,1.0,1.0,0.0,0.0
glpT,CDS,NC_000913.3,yfaU,CDS,NC_000913.3,139,1,2.4116863754828027e-70,1.6592928562017232e-67,3,-,2351217,2351249,2352374,2352405,-,32,32,2350995,2351403,2352360,2352446,0.8278,1.0,1.0,1.0,0.715,1.0
ptrB,CDS,NC_000913.3,fnrS,ncRNA,NC_000913.3,139,0,1.8955747611156034e-92,1.6600805704907987e-89,3,-,1924962,1924992,1409183,1409216,+,31,33,1924951,1925001,1409127,1409250,1.0,0.4615,1.0,0.0,1.0,1.0
pncC,CDS,NC_000913.3,gcvB,ncRNA,NC_000913.3,139,0,4.909018250385869e-13,8.400643686593435e-11,3,-,2823809,2823842,2942826,2942859,+,33,33,2823752,2824364,2942695,2942902,1.0,0.6393,1.0,0.0,0.0,1.0
istR:yidF,IGR,NC_000913.3,arcZ,ncRNA,NC_000913.3,139,0,4.219889155331205e-95,3.7758426889711357e-92,3,-,3853725,3853762,3350658,3350692,+,37,34,3853290,3853994,3350641,3350697,0.6858,0.6784,0.9801,0.5333,0.5414,1.0
gltT:rrlB,IGR,NC_000913.3,rrlA:rrfA,IGR,NC_000913.3,139,0,9.679557430981978e-132,1.1684555668301757e-128,3,+,4168545,4168579,4040458,4040490,+,35,33,4168519,4168634,4040415,4040513,0.6873,0.3733,0.3698,0.0,0.9688,0.9674
folP,CDS,NC_000913.3,chiX,ncRNA,NC_000913.3,139,0,8.38226503906451e-6,0.0006750765155104983,3,-,3324160,3324197,507247,507281,+,37,34,3324064,3324769,507212,507288,0.8419,0.5293,0.9988,0.0964,0.1675,1.0
ftsK,CDS,NC_000913.3,cyaR,ncRNA,NC_000913.3,139,0,7.367532064422198e-19,1.6976650013053746e-16,3,+,936652,936687,2167161,2167194,+,36,34,933474,937222,2167114,2167201,0.8683,0.5473,0.0627,0.0,1.0,1.0
ompF,CDS,NC_000913.3,yodB:mtfA,IGR,NC_000913.3,139,0,2.55063071833465e-25,7.306568655665976e-23,3,-,986802,986838,2043144,2043179,+,37,35,985878,986998,2043137,2043182,0.1317,0.0,1.0,0.0,0.0,0.1315
ahpF,CDS,NC_000913.3,fnrS,ncRNA,NC_000913.3,138,0,7.649661152126924e-10,1.0515468679262158e-7,3,+,641135,641170,1409193,1409225,+,36,33,639821,641360,1409133,1409250,0.9058,0.5481,0.0435,0.0339,1.0,1.0
yaeP,CDS,NC_000913.3,arcZ,ncRNA,NC_000913.3,138,0,7.506338274350364e-92,6.520526124092853e-89,3,-,214030,214068,3350656,3350689,+,38,34,213959,214117,3350642,3350698,0.2843,0.6653,0.83,0.5417,0.04,1.0
fliH,CDS,NC_000913.3,fliG,CDS,NC_000913.3,138,0,2.2099599750192064e-121,2.49362113231804e-118,3,+,2016244,2016278,2015075,2015108,+,35,33,2015950,2016571,2014874,2015504,0.5984,0.1966,0.1195,0.0,1.0,0.6271
gntU,CDS,NC_000913.3,mcaS,ncRNA,NC_000913.3,138,0,2.250497587894207e-69,1.5326517683431642e-66,3,-,3574883,3574918,1405660,1405695,-,36,35,3574871,3574938,1405657,1405724,1.0,0.9809,1.0,1.0,1.0,0.2935
flhB,CDS,NC_000913.3,cyaR,ncRNA,NC_000913.3,138,0,2.9806280269648084e-7,3.093579053029243e-5,3,-,1965700,1965734,2167158,2167191,+,34,34,1965138,1966210,2167124,2167200,0.3979,0.5119,0.9172,0.1163,0.0,1.0
inaA,CDS,NC_000913.3,gcvB,ncRNA,NC_000913.3,138,0,0.0009774597046453707,0.03650788156369859,3,-,2349354,2349387,2942844,2942876,+,33,33,2348680,2349489,2942698,2942902,0.1302,0.7271,1.0,0.0098,0.0,1.0
araJ,CDS,NC_000913.3,cyaR,ncRNA,NC_000913.3,138,1,4.36140944422783e-81,3.4125259246910157e-78,3,-,412303,412336,2167159,2167193,+,33,34,411339,412500,2167114,2167201,0.1222,0.5267,0.9645,0.0,0.0,1.0
yjtD,CDS,NC_000913.3,thrL,CDS,NC_000913.3,137,0,1.1663286561776246e-197,1.941354048207656e-194,3,+,4641412,4641446,122,153,+,34,32,4640897,4641652,1,270,0.7352,0.0,0.0,0.0,1.0,1.0
glpC,CDS,NC_000913.3,glpB,CDS,NC_000913.3,137,0,1.0431269050850969e-134,1.285249848716217e-131,3,+,2356177,2356211,2354817,2354849,+,34,32,2355549,2356776,2354273,2355509,0.5804,0.4389,0.0235,0.0064,1.0,0.9881
malM,CDS,NC_000913.3,malK,CDS,NC_000913.3,137,0,1.7427653001945684e-55,9.760378006060425e-53,3,+,4249867,4249902,4247648,4247679,+,35,32,4249431,4250473,4246767,4247950,0.3787,0.775,0.0,0.0,0.9989,1.0
cysE,CDS,NC_000913.3,ryhB,ncRNA,NC_000913.3,137,1,2.0650503063682056e-8,2.4721977834573617e-6,3,-,3782410,3782443,3580953,3580985,-,33,33,3781639,3782582,3580924,3581017,0.1445,0.7055,1.0,1.0,0.0,0.0
yajC,CDS,NC_000913.3,cyaR,ncRNA,NC_000913.3,137,0,2.0129095160485415e-32,7.097744081625136e-30,3,+,427373,427407,2167158,2167192,+,35,35,427272,427603,2167113,2167200,0.3638,0.5197,0.0,0.0,0.9518,1.0
malG,CDS,NC_000913.3,ompC,CDS,NC_000913.3,137,0,4.155620121014705e-5,0.0027928320509594115,3,-,4242753,4242786,2312386,2312418,-,34,33,4242567,4243514,2311607,2312763,0.8194,0.3289,1.0,1.0,0.0022,0.0
uspA,CDS,NC_000913.3,fnrS,ncRNA,NC_000913.3,136,1,9.182214917855013e-11,1.35912249304276e-8,3,+,3640105,3640137,1409181,1409214,+,33,34,3639949,3640544,1409131,1409250,0.0613,0.441,0.0,0.0169,0.9977,1.0
dksA,CDS,NC_000913.3,ggt,CDS,NC_000913.3,136,0,8.380654259105769e-69,5.678597828822578e-66,3,-,160486,160521,3580922,3580956,-,35,35,160157,160624,3580921,3580959,0.1817,1.0,0.9824,1.0,0.0,1.0
glmS,CDS,NC_000913.3,glmZ:cyaA,IGR,NC_000913.3,136,0,3.954510342655099e-110,4.0916891000820675e-107,3,-,3913344,3913379,3986602,3986636,+,36,34,3911867,3913688,3986592,3986640,0.1577,0.0,0.9847,0.0,0.0,0.0084
rsmH,CDS,NC_000913.3,spf,ncRNA,NC_000913.3,136,1,1.2168667358031897e-73,8.627021792615076e-71,3,+,90777,90812,4049936,4049965,+,35,30,90228,91033,4049896,4050007,0.7631,0.3435,0.1424,0.0,0.9979,1.0
fliD,CDS,NC_000913.3,fliF,CDS,NC_000913.3,136,2,4.809357440495521e-32,1.6847493451143423e-29,3,+,2004350,2004385,2014408,2014441,+,35,33,2003815,2005300,2013158,2014894,0.3653,0.7116,0.0,0.0,1.0,1.0
smpB,CDS,NC_000913.3,flgL,CDS,NC_000913.3,135,0,4.909225540456757e-25,1.3943787512946836e-22,3,+,2755284,2755320,1141004,1141037,+,36,33,2754843,2755440,1140467,1141064,0.8804,1.0,0.0,0.4554,1.0,1.0
nmpC,CDS,NC_000913.3,malG,CDS,NC_000913.3,135,0,1.3848768825625731e-49,6.936925961403549e-47,3,-,576721,576756,4242545,4242579,-,36,35,575880,576845,4242528,4242892,0.0656,1.0,0.9095,1.0,0.0,0.7011
fabA,CDS,NC_000913.3,mgrR,ncRNA,NC_000913.3,135,0,1.9323025892337798e-38,7.816258765653129e-36,3,-,1016142,1016174,1622840,1622872,-,32,33,1007591,1016489,1622816,1622901,0.57,0.7607,1.0,1.0,0.0,0.134
yieP,CDS,NC_000913.3,cyaR,ncRNA,NC_000913.3,135,0,2.093096918678139e-11,3.2460505277980424e-9,3,-,3941197,3941230,2167159,2167193,+,34,34,3940793,3941347,2167120,2167201,0.1399,0.5319,0.7717,0.0698,0.0,1.0
pfkA,CDS,NC_000913.3,cyaR,ncRNA,NC_000913.3,135,0,2.3373538504355224e-24,6.497661856141476e-22,3,+,4107882,4107915,2167157,2167190,+,33,34,4107486,4108660,2167113,2167201,0.3775,0.5029,0.0,0.0,1.0,1.0
cfa,CDS,NC_000913.3,rydC,ncRNA,NC_000913.3,134,0,4.061360582877896e-195,6.67718825228369e-192,3,+,1741290,1741320,1491445,1491479,-,31,35,1741255,1741417,1491442,1491506,0.0,0.9651,0.0,1.0,0.0035,0.0
yfaY,CDS,NC_000913.3,uhpT,CDS,NC_000913.3,134,1,2.477757344131343e-117,2.7046866109505735e-114,3,-,2363494,2363527,3845737,3845769,-,34,33,2362645,2363641,3845730,3845783,0.0878,1.0,0.822,1.0,0.0,0.995
cspD,CDS,NC_000913.3,arcZ,ncRNA,NC_000913.3,134,0,6.143998940047707e-26,1.7965046196936332e-23,3,-,922440,922472,3350657,3350691,+,33,34,922095,922607,3350642,3350698,0.5234,0.6682,1.0,0.5417,0.0,1.0
kdsC,CDS,NC_000913.3,arcZ,ncRNA,NC_000913.3,134,0,1.1683197772289454e-87,9.678256301106964e-85,3,+,3342488,3342523,3350655,3350689,+,35,34,3342257,3342550,3350640,3350698,0.4418,0.658,0.0,0.525,0.4894,1.0
gcvB,ncRNA,NC_000913.3,rffM,CDS,NC_000913.3,134,0,0.00014219964038805863,0.007937367117178443,3,+,2942720,2942755,3980211,3980241,+,35,30,2942695,2942884,3979933,3980806,0.2927,0.3458,0.0,0.0,0.9216,1.0
ydhC,CDS,NC_000913.3,cpxQ,ncRNA,NC_000913.3,133,0,2.192163043630257e-81,1.7202510019494365e-78,3,+,1741155,1741190,4106343,4106375,+,36,32,1740040,1741287,4106330,4106388,1.0,0.245,0.1065,0.0,1.0,1.0
ptsP,CDS,NC_000913.3,rppH,CDS,NC_000913.3,133,0,5.0595209078687445e-169,7.449852641399734e-166,3,-,2967214,2967249,2968718,2968751,-,36,33,2966247,2967917,2968428,2968987,0.5274,0.4872,0.9737,1.0,0.2302,0.0
uup,CDS,NC_000913.3,arcZ,ncRNA,NC_000913.3,133,0,4.960172146469552e-56,2.813225931398031e-53,3,+,1010688,1010723,3350655,3350687,+,35,33,1009969,1011627,3350640,3350698,0.3982,0.6503,0.0026,0.525,0.8721,1.0
ylcI,CDS,NC_000913.3,gcvB,ncRNA,NC_000913.3,133,0,1.7691826172232785e-45,8.245452505830813e-43,3,-,580407,580444,2942777,2942810,+,37,34,580371,580465,2942696,2942900,0.0027,0.3971,0.3814,0.0,0.0,1.0
ompT,CDS,NC_000913.3,ggt,CDS,NC_000913.3,132,0,3.1203708510738562e-18,6.977146619437645e-16,3,-,585007,585041,3580922,3580955,-,35,34,584688,585603,3580921,3580958,0.6203,1.0,0.9916,1.0,0.0315,1.0
malK,CDS,NC_000913.3,malM,CDS,NC_000913.3,132,0,9.306778298354687e-52,4.885548146709954e-49,3,+,4247647,4247681,4249958,4249990,+,35,32,4246738,4247946,4249417,4250535,0.805,0.4399,0.0,0.0,1.0,1.0
ebgR,CDS,NC_000913.3,gcvB,ncRNA,NC_000913.3,132,0,5.642442005220022e-6,0.00047260103126985,3,+,3221477,3221510,2942752,2942783,+,34,32,3221369,3221932,2942689,2942901,0.0455,0.2748,0.0,0.0,0.4741,1.0
nmpC,CDS,NC_000913.3,insH-3,CDS,NC_000913.3,132,10,1.1437915387216001e-81,9.002008916550328e-79,3,-,576382,576415,688623,688655,-,34,32,575767,576843,687802,689028,0.3942,0.3829,1.0,1.0,0.0,0.0
ftsA,CDS,NC_000913.3,cyaR,ncRNA,NC_000913.3,132,0,1.522220883931506e-7,1.6455490216617293e-5,3,+,104794,104831,2167159,2167193,+,37,34,103980,105294,2167113,2167201,0.6732,0.5317,0.0,0.0,1.0,1.0
tnaC,CDS,NC_000913.3,tnaA,CDS,NC_000913.3,132,2,7.617238953989599e-18,1.676634063626633e-15,3,+,3888501,3888533,3889759,3889791,+,33,33,3888410,3888631,3889462,3890197,1.0,0.7275,0.0,0.5173,1.0,1.0
yjjZ:holD,IGR,NC_000913.3,micA,ncRNA,NC_000913.3,131,0,6.027328705183166e-91,5.18533120190741e-88,3,+,4606326,4606362,2814831,2814865,+,37,34,4606272,4606579,2814801,2814880,0.0569,0.4146,0.0,0.0,0.2284,1.0
yfgM,CDS,NC_000913.3,fliC,CDS,NC_000913.3,131,0,1.0333778838060555e-22,2.72434092968838e-20,3,-,2639000,2639037,2001979,2002013,-,37,34,2638648,2639310,2001912,2003579,0.3967,1.0,1.0,1.0,0.0,0.018
mutT,CDS,NC_000913.3,chiX,ncRNA,NC_000913.3,131,0,8.966543854373217e-11,1.3279330044444762e-8,3,+,111405,111442,507246,507279,+,37,34,111038,111566,507203,507288,1.0,0.5142,0.0,0.0,1.0,1.0
rbsR:rrsC,IGR,NC_000913.3,rrsC:gltU,IGR,NC_000913.3,131,1,1.734851059683406e-244,3.5900632726156575e-241,3,+,3941662,3941697,3943374,3943405,+,35,31,3941564,3941803,3943341,3943434,0.9529,0.296,0.896,0.0,0.9983,1.0
fhuA,CDS,NC_000913.3,uhpT,CDS,NC_000913.3,131,0,8.854972663460909e-21,2.1921435766570346e-18,3,+,168278,168312,3845750,3845782,-,35,33,167428,169771,3845731,3845951,0.3694,1.0,0.0,1.0,1.0,0.8742
rsmH,CDS,NC_000913.3,ryhB,ncRNA,NC_000913.3,130,0,2.0558429855126148e-9,2.7220061983750265e-7,3,+,90812,90848,3580937,3580968,-,36,31,90115,91016,3580924,3580998,0.8018,0.8792,0.0223,1.0,0.9798,0.2022
mglA,CDS,NC_000913.3,arcZ,ncRNA,NC_000913.3,130,0,1.3619836719022645e-17,2.9601825898044803e-15,3,-,2239012,2239044,3350656,3350689,+,33,33,2237756,2239309,3350639,3350697,0.1609,0.6621,1.0,0.5167,0.0,1.0
hofM,CDS,NC_000913.3,gcvB,ncRNA,NC_000913.3,130,0,2.268603224182771e-35,8.544631071412618e-33,3,-,3522624,3522660,2942788,2942820,+,36,32,3522024,3522757,2942694,2942901,0.1165,0.4543,0.9332,0.0,0.0,1.0
nadK,CDS,NC_000913.3,gcvB,ncRNA,NC_000913.3,129,1,0.0006549690581914071,0.027065775724733253,3,+,2750951,2750986,2942787,2942818,+,35,32,2750725,2751754,2942695,2942902,0.1769,0.4465,0.0,0.0,1.0,1.0
glpX,CDS,NC_000913.3,glpK,CDS,NC_000913.3,129,0,2.7254152782363282e-64,1.7369061846147997e-61,3,-,4114938,4114973,4116494,4116527,-,36,33,4114487,4115597,4115585,4117225,0.5995,0.4823,1.0,1.0,0.0,0.0
pdeH,CDS,NC_000913.3,yhjG,CDS,NC_000913.3,129,0,1.1514394321018271e-213,2.0849183817033247e-210,3,-,3678856,3678892,3677465,3677497,-,36,32,3678347,3679206,3676276,3678012,0.3845,0.4293,1.0,1.0,0.0,0.1641
trpC,CDS,NC_000913.3,gcvB,ncRNA,NC_000913.3,129,1,6.069254219715947e-5,0.0038748446871791978,3,-,1319444,1319478,2942792,2942825,+,35,33,1318408,1319808,2942693,2942904,0.2274,0.4715,1.0,0.0,0.0,1.0
hscB,CDS,NC_000913.3,ryhB,ncRNA,NC_000913.3,129,1,1.3492515158133906e-47,6.592132959699062e-45,3,-,2658955,2658989,3580934,3580967,-,35,34,2658933,2659175,3580924,3581012,0.9276,0.918,1.0,1.0,0.567,0.0449
fliG,CDS,NC_000913.3,micA,ncRNA,NC_000913.3,129,0,9.290355771137441e-5,0.005579720632340613,3,+,2014987,2015019,2814832,2814866,+,33,35,2014866,2015683,2814800,2814878,0.1407,0.4303,0.0,0.0,0.807,1.0
rybB,ncRNA,NC_000913.3,yajI,CDS,NC_000913.3,129,0,3.4060530139646645e-141,4.37779095405666e-138,3,-,888005,888035,432022,432054,-,31,32,887993,888059,432015,432086,0.269,1.0,0.8,1.0,0.0,1.0
ftsX,CDS,NC_000913.3,cyaR,ncRNA,NC_000913.3,128,1,4.125350790014257e-28,1.2903084566176113e-25,3,-,3601524,3601558,2167159,2167193,+,34,34,3600894,3602056,2167112,2167200,0.4986,0.5322,1.0,0.0,0.0284,1.0
fnrS,ncRNA,NC_000913.3,ptrB,CDS,NC_000913.3,128,3,1.0842000511666795e-80,8.397364410747891e-78,3,+,1409138,1409174,1924961,1924992,-,37,32,1409128,1409229,1924953,1925001,0.3884,1.0,0.0,1.0,0.8475,1.0
fnrS,ncRNA,NC_000913.3,sra,CDS,NC_000913.3,128,0,6.899446347580142e-37,2.6972205393626412e-34,3,+,1409136,1409173,1555675,1555707,-,37,32,1409127,1409231,1555653,1555742,0.3745,1.0,0.0,1.0,0.8644,1.0
ucpA,CDS,NC_000913.3,uhpT,CDS,NC_000913.3,128,0,1.5169987573066596e-46,7.259502740668687e-44,3,-,2543860,2543895,3845736,3845769,-,35,34,2543678,2544643,3845731,3845787,0.9203,1.0,1.0,1.0,0.0,0.9921
ydiJ,CDS,NC_000913.3,ggt,CDS,NC_000913.3,128,0,2.0018846654465444e-55,1.1199876015184958e-52,3,-,1768476,1768509,3580922,3580955,-,33,34,1765612,1768691,3580921,3580958,0.0574,1.0,1.0,1.0,0.0,1.0
micA,ncRNA,NC_000913.3,yajI,CDS,NC_000913.3,128,0,1.0012586627767525e-77,7.526558264092472e-75,3,+,2814813,2814847,432034,432066,-,35,32,2814801,2814875,432001,432085,0.6355,1.0,0.0,1.0,1.0,1.0
gltB,CDS,NC_000913.3,ggt,CDS,NC_000913.3,127,0,2.2921332996294367e-41,9.828099139752716e-39,3,+,3355040,3355074,3580923,3580952,-,35,30,3354510,3355653,3580921,3581019,0.0783,1.0,0.0,1.0,0.2081,1.0
minD,CDS,NC_000913.3,ykgH,CDS,NC_000913.3,127,0,1.0383204408086624e-195,1.712330979507009e-192,3,-,1225312,1225347,324605,324639,-,36,34,1225148,1225357,324603,324664,0.0165,1.0,0.2623,1.0,0.0049,1.0
ybcV,CDS,NC_000913.3,flgL,CDS,NC_000913.3,127,0,1.4665567616984485e-20,3.6089483976618724e-18,3,-,578882,578917,1141014,1141046,+,35,32,578875,578923,1140755,1141064,1.0,1.0,1.0,0.7576,1.0,1.0
yhjG,CDS,NC_000913.3,pdeH,CDS,NC_000913.3,127,1,1.816168896829275e-209,3.20200732718648e-206,3,-,3677472,3677505,3678846,3678878,-,34,33,3676274,3678123,3678352,3679200,0.4098,0.4443,1.0,1.0,0.1102,0.0
clpA,CDS,NC_000913.3,cyaR,ncRNA,NC_000913.3,127,0,8.571281816124495e-7,8.302803802108131e-5,3,+,923988,924023,2167156,2167190,+,36,34,923231,925681,2167114,2167200,0.3337,0.4936,0.0,0.0,1.0,1.0
rplV,CDS,NC_000913.3,fliC,CDS,NC_000913.3,127,0,1.9202427241830853e-14,3.5575201266425303e-12,3,-,3450054,3450088,2001997,2002031,-,35,34,3449875,3450257,2001912,2003531,0.4343,1.0,1.0,1.0,0.0,0.0501
rpoA,CDS,NC_000913.3,cyaR,ncRNA,NC_000913.3,126,0,3.7136779896470063e-6,0.00032296223891499536,3,-,3440182,3440211,2167153,2167186,+,29,34,3440080,3441004,2167112,2167201,0.8267,0.4575,0.9596,0.0,0.0253,1.0
fnrS,ncRNA,NC_000913.3,galM,CDS,NC_000913.3,126,1,1.995563724190642e-52,1.0621254157802722e-49,3,+,1409140,1409176,787588,787618,-,36,31,1409128,1409234,787580,787634,0.402,1.0,0.0,1.0,0.8898,1.0
pflB,CDS,NC_000913.3,omrB,ncRNA,NC_000913.3,126,0,1.1446667052125318e-32,4.0575785008337e-30,3,-,953324,953359,2976314,2976348,-,36,34,951646,953574,2976303,2976382,0.0851,0.8665,0.8361,1.0,0.0,0.037
fecA,CDS,NC_000913.3,fecE,CDS,NC_000913.3,126,1,2.358162478162369e-47,1.1458766865441584e-44,3,-,4515694,4515729,4510928,4510961,-,36,33,4514377,4516696,4510411,4511473,0.4077,0.6889,0.9897,1.0,0.0,0.0
motA,CDS,NC_000913.3,cheA,CDS,NC_000913.3,126,0,1.7698335285070432e-106,1.7631522424542592e-103,3,-,1976544,1976578,1974729,1974761,-,35,33,1976235,1977128,1973461,1975338,0.6319,0.3028,1.0,0.9486,0.0124,0.0
insH-2,CDS,NC_000913.3,insH-4,CDS,NC_000913.3,126,15,6.909624406729195e-185,1.092432001076767e-181,3,-,575242,575275,1396670,1396701,+,33,32,574573,575785,1396038,1397240,0.4701,0.585,1.0,0.0,0.0,1.0
gpsA,CDS,NC_000913.3,hupB,CDS,NC_000913.3,126,0,7.021299740422131e-9,8.817242269386854e-7,3,-,3782706,3782741,461461,461493,+,35,33,3782585,3783651,461350,461784,0.9028,0.0371,1.0,0.0,0.0098,1.0
isrC,ncRNA,NC_000913.3,gcvB,ncRNA,NC_000913.3,126,0,5.03704884458828e-24,1.3873083413078807e-21,3,+,2071390,2071424,2942773,2942804,+,34,32,2071342,2071473,2942695,2942902,0.5524,0.3806,0.1289,0.0,0.8041,1.0
rybB,ncRNA,NC_000913.3,asnS,CDS,NC_000913.3,126,0,1.5735617809555562e-36,6.089388694418546e-34,3,-,888009,888041,987051,987083,-,32,32,887995,888059,986968,988791,0.1998,1.0,0.775,1.0,0.0,0.1386
rpsR,CDS,NC_000913.3,arcZ,ncRNA,NC_000913.3,126,0,1.9716267470249525e-22,5.154784468176667e-20,3,+,4425854,4425889,3350654,3350687,+,35,34,4425835,4425935,3350638,3350698,0.2214,0.6455,0.0,0.5083,0.4229,1.0
ppiD,CDS,NC_000913.3,mcaS,ncRNA,NC_000913.3,125,0,1.3243547003180274e-72,9.266489091054215e-70,3,+,461906,461938,1405662,1405696,-,33,35,461852,462678,1405656,1405723,0.0128,0.9647,0.0,1.0,0.4078,0.3043
sufA,CDS,NC_000913.3,ryhB,ncRNA,NC_000913.3,125,0,1.6853318601188897e-20,4.1359232222347126e-18,3,-,1764109,1764144,3580936,3580969,-,36,34,1764000,1764393,3580924,3581017,0.6552,0.8948,1.0,1.0,0.0,0.0
blr,CDS,NC_000913.3,arcZ,ncRNA,NC_000913.3,125,0,1.2231676508275997e-68,8.256674340634984e-66,3,+,1704663,1704698,3350656,3350688,+,36,33,1704542,1704802,3350641,3350698,1.0,0.6613,0.0,0.5333,1.0,1.0
ompC,CDS,NC_000913.3,nmpC2,CDS,NC_000913.3,125,0,1.215611555822878e-55,6.836622350082183e-53,3,-,2312514,2312548,574409,574441,-,35,32,2311944,2312753,574366,574590,0.1816,1.0,0.7298,1.0,0.0,0.0
secB,CDS,NC_000913.3,arcZ,ncRNA,NC_000913.3,125,0,1.5556116688961304e-5,0.001173152709394386,3,-,3784052,3784088,3350659,3350693,+,36,35,3783669,3784143,3350641,3350698,0.0848,0.6874,0.9829,0.5333,0.0,1.0
srlA,CDS,NC_000913.3,cpxQ,ncRNA,NC_000913.3,125,1,3.6746074267172695e-66,2.3901403736531896e-63,3,+,2825868,2825903,4106347,4106381,+,35,34,2825789,2826322,4106330,4106389,0.1261,0.3022,0.0,0.0,0.8703,1.0
gcvB,ncRNA,NC_000913.3,pmrD,CDS,NC_000913.3,125,0,0.0002845088413862619,0.014042537914076196,3,+,2942734,2942765,2373380,2373412,-,32,33,2942694,2942892,2373105,2373554,0.3421,0.5934,0.0,1.0,0.9608,0.0
maeA,CDS,NC_000913.3,fnrS,ncRNA,NC_000913.3,125,0,2.421783244358349e-15,4.70631161600979e-13,2,-,1555508,1555543,1409182,1409214,+,35,32,1554382,1555689,1409130,1409250,0.074,0.4569,0.7584,0.0085,0.0,1.0
hemG,CDS,NC_000913.3,rrsB:gltT,IGR,NC_000913.3,125,0,2.876903978990727e-242,5.818608863078042e-239,3,+,4035349,4035386,4168262,4168294,+,38,33,4035208,4035416,4168231,4168371,1.0,0.3612,1.0,0.1765,1.0,1.0
sucC,CDS,NC_000913.3,spf,ncRNA,NC_000913.3,125,0,2.525750205757825e-20,6.144910631093127e-18,3,+,763034,763066,4049946,4049976,+,32,31,762866,764159,4049898,4050007,0.0449,0.4367,0.0,0.0,0.982,1.0
gpsA,CDS,NC_000913.3,spf,ncRNA,NC_000913.3,125,0,8.073669057046593e-20,1.9326647301635577e-17,3,-,3782689,3782724,4049914,4049941,+,36,27,3782564,3783603,4049899,4050007,0.9192,0.1456,1.0,0.0,0.0569,1.0
rlmI,CDS,NC_000913.3,arcZ,ncRNA,NC_000913.3,124,0,4.374651536086249e-82,3.458226562160193e-79,3,-,1029837,1029870,3350654,3350687,+,34,33,1029248,1029929,3350587,3350697,0.0826,0.6495,0.6059,0.0833,0.0336,1.0
nadE,CDS,NC_000913.3,cyaR,ncRNA,NC_000913.3,124,0,3.639426842268414e-12,5.905600863529397e-10,3,+,1822501,1822530,2167161,2167195,+,30,35,1822419,1823164,2167130,2167201,0.0874,0.5472,0.0,0.186,0.8537,1.0
gcvB,ncRNA,NC_000913.3,phoP,CDS,NC_000913.3,124,0,0.0006279602220789027,0.026202196361806727,3,+,2942786,2942818,1190351,1190384,-,33,34,2942696,2942886,1189781,1190464,0.6027,0.143,0.0,0.9925,0.9314,0.0
minE,CDS,NC_000913.3,ryhB,ncRNA,NC_000913.3,124,0,4.3087443483940675e-23,1.150649426838276e-20,3,-,1224309,1224343,3580936,3580968,-,35,33,1224232,1224530,3580924,3581011,0.7567,0.8917,1.0,1.0,0.0564,0.0562
ydfW,CDS,NC_000913.3,arcZ,ncRNA,NC_000913.3,124,1,2.9170695279349034e-30,9.747249612330064e-28,3,-,1647065,1647093,3350653,3350683,+,29,30,1647050,1647121,3350589,3350698,1.0,0.6354,1.0,0.1,1.0,1.0
rplB,CDS,NC_000913.3,rplC,CDS,NC_000913.3,124,0,9.64664141593817e-166,1.3824333564328784e-162,3,-,3451059,3451091,3452504,3452536,-,33,33,3450543,3451387,3452275,3452951,0.3313,0.6699,1.0,1.0,0.0,0.0
rbsR:rrsC,IGR,NC_000913.3,rrsH:ileV,IGR,NC_000913.3,124,3,2.3115100294906095e-235,4.5050826145311e-232,3,+,3941707,3941738,225315,225343,+,31,29,3941662,3941781,225304,225374,0.9705,0.0398,0.938,0.0,0.9889,0.9104
