name1,type1,ref1,name2,type2,ref2,nb_ints,nb_multi,p_value,fdr,in_libs,strand1,meanleft1,meanright1,meanleft2,meanright2,strand2,length1,length2,minleft1,maxright1,minleft2,maxright2,relmean1,relmean2,relmin1,relmin2,relmax1,relmax2
hemG,CDS,NC_000913.3,rbsR:rrsC,IGR,NC_000913.3,42,0,1.2800670042780247e-50,7.306340092697432e-48,6,+,4035106,4035137,3941524,3941552,+,31,28,4034724,4035415,3941441,3941794,0.9716,0.8791,0.2128,0.8434,1.0,0.9944
rbsK,CDS,NC_000913.3,rybB,ncRNA,NC_000913.3,42,0,5.408214929550493e-12,8.936079405668383e-10,6,+,3937234,3937260,887979,888003,-,26,24,3937220,3937280,887976,888057,0.0,0.9717,0.0,1.0,0.0,0.0
ompC,CDS,NC_000913.3,nmpC2,CDS,NC_000913.3,42,0,2.7980895762225838e-9,3.7281830042214047e-7,6,-,2312526,2312557,574418,574445,-,32,28,2311658,2312756,574365,574568,0.1734,1.0,0.9891,1.0,0.0,0.3158
fabR,CDS,NC_000913.3,cpxQ,ncRNA,NC_000913.3,42,0,8.65869798188016e-11,1.3091904125473955e-8,6,+,4161212,4161240,4106353,4106381,+,29,29,4161079,4161706,4106330,4106389,0.2463,0.4098,0.017,0.0,0.9077,1.0
deoB,CDS,NC_000913.3,deoA,CDS,NC_000913.3,42,0,1.2376077544386098e-75,1.0488023146779546e-72,6,+,4620333,4620365,4618781,4618808,+,32,28,4619616,4620788,4618175,4619547,0.6233,0.4176,0.0106,0.0,0.9689,0.997
yehW,CDS,NC_000913.3,cyaR,ncRNA,NC_000913.3,42,0,7.682130557275862e-29,2.6017955070374543e-26,6,-,2214645,2214669,2167160,2167190,+,25,30,2214639,2214672,2167119,2167201,1.0,0.546,1.0,0.0581,1.0,1.0
zntA,CDS,NC_000913.3,cyaR,ncRNA,NC_000913.3,42,0,9.412387665326339e-7,9.511118490381271e-5,6,+,3607402,3607433,2167161,2167191,+,32,30,3606895,3608819,2167119,2167201,0.4472,0.5556,0.202,0.0581,1.0,1.0
yfiP,CDS,NC_000913.3,uhpT,CDS,NC_000913.3,42,0,1.3038635177488526e-31,4.7832442654096824e-29,6,+,2719250,2719283,3845745,3845773,-,33,29,2719204,2719745,3845730,3845832,0.086,1.0,0.0,1.0,0.7479,0.9597
ybjD,CDS,NC_000913.3,cyaR,ncRNA,NC_000913.3,41,0,5.015151790013264e-5,0.0036554476039550384,5,+,916633,916663,2167162,2167191,+,31,29,916304,917628,2167113,2167200,0.1147,0.5635,0.0,0.0,0.6966,1.0
frvR,CDS,NC_000913.3,rprA,ncRNA,NC_000913.3,41,0,4.343488780488503e-27,1.3750684803280766e-24,6,-,4085874,4085904,1770438,1770465,+,31,28,4085859,4085952,1770429,1770478,1.0,0.6348,1.0,0.5481,1.0,1.0
cheR,CDS,NC_000913.3,tar,CDS,NC_000913.3,41,0,2.1406415153651447e-27,6.855157184134969e-25,5,-,1968983,1969014,1971571,1971599,-,32,28,1968504,1969326,1971036,1972628,0.4067,0.674,1.0,0.9964,0.0442,0.0379
essD,CDS,NC_000913.3,ykgH,CDS,NC_000913.3,41,0,8.574182881358964e-84,8.097053595033999e-81,6,+,577235,577266,324605,324635,-,31,30,577229,577276,324602,324662,0.0,1.0,0.0,1.0,0.0,1.0
yceF,CDS,NC_000913.3,flgL,CDS,NC_000913.3,41,0,1.8422165187096404e-5,0.0014825163906080324,6,-,1144522,1144548,1141031,1141059,+,26,28,1144358,1144629,1140977,1141064,1.0,1.0,1.0,0.9906,1.0,1.0
insL-2,CDS,NC_000913.3,insL-3,CDS,NC_000913.3,41,0,1.5522711002419116e-101,1.756505626430883e-98,6,+,608566,608599,2514900,2514928,+,33,29,608128,609213,2514291,2515636,0.4804,0.512,0.0567,0.0,1.0,1.0
rrlH:rrfH,IGR,NC_000913.3,gltU:rrlC,IGR,NC_000913.3,41,1,3.150150003658904e-58,2.0445895832276366e-55,6,+,228677,228710,3943603,3943631,+,33,29,228670,228722,3943589,3943666,0.5125,0.4798,0.0761,0.4062,0.6413,0.8073
rpoB,CDS,NC_000913.3,rpoC,CDS,NC_000913.3,41,0,7.086556101588416e-50,3.9804601058660065e-47,6,+,4184306,4184338,4186196,4186224,+,32,29,4182080,4185311,4185330,4188751,0.7679,0.2005,0.2073,0.0,1.0,0.8054
ybdL,CDS,NC_000913.3,gcvB,ncRNA,NC_000913.3,41,0,1.0337889256182093e-7,1.1787410749449763e-5,6,+,633618,633648,2942769,2942798,+,31,29,633556,633905,2942696,2942899,0.0537,0.3596,0.0,0.0,0.275,0.9951
nanE,CDS,NC_000913.3,nanT,CDS,NC_000913.3,41,0,8.251681645902036e-60,5.474729821439848e-57,6,-,3370621,3370653,3372004,3372032,-,32,29,3370349,3371022,3371434,3372577,0.5546,0.3824,0.9971,0.7651,0.0203,0.0
nlpD,CDS,NC_000913.3,malG,CDS,NC_000913.3,41,0,0.00018342340464533164,0.011300308352633005,6,-,2867670,2867702,4242548,4242577,-,33,29,2867577,2868126,4242529,4242857,0.9226,1.0,1.0,1.0,0.5505,0.7404
flgE,CDS,NC_000913.3,flgF,CDS,NC_000913.3,41,0,1.53068581107768e-42,7.454247844012156e-40,5,+,1132918,1132950,1134275,1134303,+,32,28,1132581,1133381,1133889,1134580,0.3113,0.6275,0.0058,0.1152,0.668,1.0
rhsC,CDS,NC_000913.3,rhsB,CDS,NC_000913.3,41,0,2.437057050528851e-109,2.9745047671846303e-106,6,+,730452,730482,3620163,3620191,+,30,29,729522,732913,3619159,3622480,0.2144,0.2293,0.0,0.0,0.7942,0.7764
yddM,CDS,NC_000913.3,gcvB,ncRNA,NC_000913.3,41,0,7.487611045590466e-6,0.0006523364730671115,5,-,1551826,1551855,2942808,2942836,+,30,29,1547155,1552642,2942695,2942901,1.0,0.5505,1.0,0.0,0.1408,1.0
rplI,CDS,NC_000913.3,cyaR,ncRNA,NC_000913.3,41,0,4.6045477934323553e-7,4.847188854128307e-5,6,+,4426291,4426323,2167159,2167187,+,32,28,4426083,4426469,2167128,2167201,0.4797,0.5272,0.0,0.1628,0.804,1.0
mqsR,CDS,NC_000913.3,arcZ,ncRNA,NC_000913.3,41,0,4.9098721427225355e-18,1.1316293140633937e-15,6,-,3168338,3168367,3350657,3350685,+,30,29,3168236,3168530,3350640,3350698,0.5958,0.6713,1.0,0.525,0.0473,1.0
yjiT,CDS,NC_000913.3,mgrR,ncRNA,NC_000913.3,41,0,8.426745058125169e-7,8.566433034743488e-5,6,+,4572444,4572473,1622827,1622855,-,29,29,4572236,4573640,1622816,1622865,0.0392,0.8896,0.0,1.0,0.8082,0.5052
osmB,CDS,NC_000913.3,rprA,ncRNA,NC_000913.3,41,0,6.377343601907556e-97,6.933422954803299e-94,6,-,1343025,1343056,1770440,1770468,+,31,29,1343002,1343079,1770426,1770477,1.0,0.6548,1.0,0.5192,1.0,1.0
insH-1,CDS,NC_000913.3,insH-3,CDS,NC_000913.3,41,0,1.6041665611463458e-35,6.519618462944188e-33,6,-,274530,274562,688295,688323,-,32,29,273953,275073,687774,689006,0.5462,0.7062,1.0,1.0,0.0433,0.0069
rbsR:rrsC,IGR,NC_000913.3,rrsE:gltV,IGR,NC_000913.3,41,0,2.627136346103753e-64,1.8813059093669807e-61,6,+,3941697,3941726,4209705,4209733,+,30,28,3941625,3941802,4209684,4209772,0.9657,0.1974,0.9221,0.0,0.9979,0.9881
cspD,CDS,NC_000913.3,arcZ,ncRNA,NC_000913.3,41,0,0.00013111476538534459,0.008446380543443719,6,-,922430,922458,3350659,3350688,+,29,30,922414,922528,3350643,3350698,0.5862,0.6837,0.7857,0.55,0.2768,1.0
frdA,CDS,NC_000913.3,frdD,CDS,NC_000913.3,41,0,1.1776297503178282e-56,7.420004177940071e-54,5,-,4380927,4380959,4379085,4379113,-,32,29,4380514,4382184,4378945,4379369,0.7515,0.7808,0.9978,1.0,0.0741,0.0
ydcF,CDS,NC_000913.3,mcaS,ncRNA,NC_000913.3,41,0,1.2398636049176376e-58,8.087849094337442e-56,6,+,1487486,1487517,1405669,1405696,-,31,28,1487421,1487949,1405657,1405745,0.3529,0.8905,0.2325,1.0,0.8925,0.0652
pal,CDS,NC_000913.3,cpxQ,ncRNA,NC_000913.3,41,0,5.3421805950268846e-5,0.003867136854018661,6,+,779087,779117,4106353,4106382,+,30,29,779034,779566,4106331,4106389,0.0976,0.4099,0.0,0.0175,0.9578,1.0
manY,CDS,NC_000913.3,manZ,CDS,NC_000913.3,41,0,9.853019521036882e-69,7.572757650852523e-66,6,+,1903368,1903400,1904648,1904676,+,33,29,1903042,1903707,1904326,1904787,0.3983,0.8858,0.0,0.5065,0.7812,1.0
asnS,CDS,NC_000913.3,yhcN,CDS,NC_000913.3,41,0,1.5258123089602642e-27,4.918704365983707e-25,6,-,987056,987089,3385802,3385829,+,33,27,986971,988987,3385678,3385853,1.0,1.0,1.0,0.5323,0.0,1.0
yajG,CDS,NC_000913.3,mcaS,ncRNA,NC_000913.3,41,0,4.8710840125228655e-43,2.3901504003748257e-40,6,-,454048,454075,1405661,1405689,-,27,29,453977,454088,1405658,1405722,0.1582,0.9775,0.3287,1.0,0.1367,0.3152
yliM,CDS,NC_000913.3,cyaR,ncRNA,NC_000913.3,40,0,3.831592624647152e-10,5.495758365896801e-8,6,+,850268,850301,2167167,2167196,+,34,29,850211,850440,2167138,2167200,0.0,0.6215,0.0,0.2791,1.0,1.0
fliP,CDS,NC_000913.3,uhpT,CDS,NC_000913.3,40,0,1.6859891036511137e-14,3.2621199641625282e-12,6,+,2022155,2022181,3845743,3845770,-,26,28,2021914,2022502,3845731,3845799,0.4235,1.0,0.0611,1.0,0.8589,0.9835
rpoS,CDS,NC_000913.3,dicB,CDS,NC_000913.3,40,0,1.4928846656912822e-36,6.2573632009729124e-34,6,-,2867482,2867513,1649409,1649438,+,31,30,2867245,2867569,1649407,1649439,0.038,0.0,0.3085,0.0,0.0,0.0
yrbG,CDS,NC_000913.3,cyaR,ncRNA,NC_000913.3,40,0,3.3981202252757214e-13,6.091958452268085e-11,5,+,3341100,3341133,2167157,2167186,+,33,29,3340312,3341226,2167131,2167200,0.8784,0.5093,0.0379,0.1977,0.9734,1.0
nuoM,CDS,NC_000913.3,arcZ,ncRNA,NC_000913.3,40,0,0.0008712477296353932,0.039224743075705316,6,-,2392909,2392943,3350655,3350683,+,34,29,2392082,2393021,3350632,3350698,0.0637,0.6521,0.6272,0.4583,0.0131,1.0
rrsD:yrdB,IGR,NC_000913.3,rrsA:ileT,IGR,NC_000913.3,40,0,5.054886699909919e-59,3.3253357965242997e-56,6,-,3428833,3428861,4037076,4037104,+,29,28,3428779,3429048,4037072,4037126,0.8684,0.0556,0.9787,0.0,0.621,0.791
rrsD:yrdB,IGR,NC_000913.3,rrsE:gltV,IGR,NC_000913.3,40,0,7.209793384366896e-60,4.791660781645443e-57,6,-,3428827,3428856,4209695,4209723,+,29,28,3428770,3428902,4209680,4209771,0.876,0.0792,0.9907,0.0,0.8152,0.9762
murI,CDS,NC_000913.3,rrsG:clpB,IGR,NC_000913.3,40,0,2.280055884506688e-58,1.4823380408671628e-55,6,+,4166339,4166373,2731286,2731315,-,35,30,4166057,4166518,2731156,2731341,1.0,0.3264,0.734,1.0,1.0,0.0419
fieF,CDS,NC_000913.3,mgrR,ncRNA,NC_000913.3,40,0,3.300612243137046e-5,0.002511396450336284,6,+,4106607,4106639,1622827,1622855,-,33,29,4106469,4107402,1622816,1622867,0.1894,0.8969,0.0,1.0,1.0,0.4845
insA9,CDS,NC_000913.3,insB-6,CDS,NC_000913.3,40,0,4.256007921576019e-68,3.21377451088206e-65,6,-,258582,258612,3584009,3584036,+,31,27,258446,258638,3583736,3584164,0.0268,0.6612,0.6327,0.1173,0.0,0.9682
cfa,CDS,NC_000913.3,ybiJ,CDS,NC_000913.3,40,0,1.084832471487811e-43,5.370598754159344e-41,6,+,1741263,1741290,837449,837475,-,28,26,1741255,1741295,837435,837486,0.0,1.0,0.0,1.0,0.0,1.0
rybB,ncRNA,NC_000913.3,fadL,CDS,NC_000913.3,40,0,3.540380194699753e-35,1.4269202747545383e-32,6,-,888007,888036,2461325,2461353,+,30,29,887992,888058,2461290,2461359,0.2503,0.0147,0.8125,0.0,0.0,0.0396
rcsC,CDS,NC_000913.3,dicB,CDS,NC_000913.3,40,0,9.818792956735492e-29,3.3138767752215564e-26,6,-,2312774,2312807,1649374,1649404,+,33,31,2312749,2312829,1649341,1649439,1.0,0.0,1.0,0.0,1.0,0.0
murI:rrsB,IGR,NC_000913.3,rrsA:ileT,IGR,NC_000913.3,40,0,1.5677030201240487e-71,1.2571714989622457e-68,5,+,4166569,4166599,4037076,4037103,+,30,28,4166531,4166653,4037063,4037137,0.5189,0.0478,0.0,0.0,0.959,0.9552
yhaI,CDS,NC_000913.3,arcZ,ncRNA,NC_000913.3,40,0,1.8979365153467455e-35,7.705483282060847e-33,6,+,3253328,3253357,3350651,3350677,+,30,26,3253301,3253373,3350640,3350698,1.0,0.6221,1.0,0.525,1.0,1.0
insI-3,CDS,NC_000913.3,insI-1,CDS,NC_000913.3,40,0,5.7910042931417583e-95,6.208996423460822e-92,5,-,4507966,4507998,271251,271279,+,33,29,4507347,4508580,270656,271769,0.5374,0.5634,1.0,0.046,0.0321,1.0
tsr,CDS,NC_000913.3,tsr:lgoD,IGR,NC_000913.3,40,0,2.454217587853288e-53,1.4587335653229844e-50,6,+,4592466,4592497,4594286,4594313,+,31,27,4591636,4593421,4593579,4594707,0.5079,0.3326,0.0,0.0074,1.0,0.5257
ybdG:ybdG,IGR,NC_000913.3,pgk,CDS,NC_000913.3,40,0,6.495796328170188e-79,5.756180212457459e-76,6,-,597010,597040,3071432,3071462,-,31,30,596979,597107,3071237,3072497,0.8198,1.0,0.828,1.0,0.8109,0.1075
pepP,CDS,NC_000913.3,ubiH,CDS,NC_000913.3,40,0,9.076048425332434e-89,8.89565050322185e-86,6,-,3054480,3054513,3052788,3052816,-,34,29,3053555,3054868,3052323,3053495,0.2466,0.6196,0.9698,1.0,0.0,0.0195
fdoG,CDS,NC_000913.3,fdnG,CDS,NC_000913.3,39,0,1.2037817193124831e-35,4.923315015121547e-33,6,-,4084835,4084866,1548446,1548474,+,32,28,4083270,4085825,1547799,1550107,0.3131,0.3431,0.8367,0.1306,0.0,0.8881
zraR:rrsE,IGR,NC_000913.3,gltW:rrsG,IGR,NC_000913.3,39,0,6.30237873735363e-61,4.2467638141498735e-58,6,+,4208049,4208077,2729570,2729598,-,28,28,4208001,4208143,2729453,2729615,0.9789,0.2617,0.9554,0.9529,0.9991,0.0
tdcA,CDS,NC_000913.3,dicB,CDS,NC_000913.3,39,0,1.6888320731972013e-10,2.4999416618533814e-8,6,-,3266303,3266331,1649410,1649438,+,29,29,3266062,3266996,1649404,1649440,0.7819,0.0,1.0,0.0,0.0736,0.0
alaV:rrlH,IGR,NC_000913.3,rrfD:rrlD,IGR,NC_000913.3,39,0,1.9297537913093867e-56,1.2100055077013264e-53,6,+,225662,225691,3423810,3423839,-,30,29,225634,225751,3423775,3423871,0.6341,0.7492,0.3187,1.0,0.9615,0.0879
insH-8,CDS,NC_000913.3,insH-1,CDS,NC_000913.3,39,1,3.750927463047305e-42,1.799559611007525e-39,6,-,2289391,2289422,274379,274408,-,32,30,2288932,2290089,273871,274869,0.6484,0.7256,1.0,1.0,0.0,0.2441
ribE,CDS,NC_000913.3,ilvL,CDS,NC_000913.3,39,0,1.2753027496993733e-94,1.3524097839837924e-91,6,+,434653,434686,3950449,3950475,+,33,26,434635,434693,3950445,3950478,0.0835,1.0,0.0,1.0,0.0979,1.0
lacZ,CDS,NC_000913.3,lacY,CDS,NC_000913.3,39,0,1.5928438872303107e-42,7.737533230373133e-40,6,-,364349,364381,362587,362615,-,32,29,363261,365801,361850,363193,0.6258,0.4723,0.9902,1.0,0.164,0.0
mepS,CDS,NC_000913.3,oxyS,ncRNA,NC_000913.3,39,0,3.7112890971563536e-32,1.377111783929444e-29,6,+,2269936,2269966,4158326,4158355,-,31,30,2269895,2269981,4158279,4158382,0.0,0.6173,0.0,1.0,0.0035,0.1101
rpsU,CDS,NC_000913.3,ynaL,CDS,NC_000913.3,39,0,1.5746961065872404e-5,0.0012886047336150097,5,+,3210872,3210904,1409222,1409250,+,32,28,3210715,3211033,1409220,1409251,0.573,0.0,0.0,0.0,1.0,0.0
ydbA3,CDS,NC_000913.3,cyaR,ncRNA,NC_000913.3,39,0,0.000799275425636255,0.03679103079658136,6,+,1471258,1471289,2167162,2167191,+,32,29,1470532,1473231,2167118,2167200,0.2205,0.5644,0.0037,0.0465,0.7762,1.0
ftsE,CDS,NC_000913.3,cyaR,ncRNA,NC_000913.3,39,0,1.4751908189277798e-7,1.6486160016113455e-5,6,-,3602391,3602423,2167160,2167190,+,33,30,3602172,3602749,2167123,2167200,0.4839,0.5462,0.8608,0.1047,0.0,1.0
ylcI,CDS,NC_000913.3,arcZ,ncRNA,NC_000913.3,39,0,1.0661015901804474e-19,2.6490713450393526e-17,6,-,580067,580097,3350656,3350685,+,30,29,580059,580130,3350642,3350697,1.0,0.666,1.0,0.5417,1.0,1.0
csrA,CDS,NC_000913.3,arcZ,ncRNA,NC_000913.3,39,0,1.3838736300522465e-5,0.0011428116769330817,5,-,2817730,2817762,3350658,3350687,+,33,29,2817713,2817781,3350641,3350698,1.0,0.6808,1.0,0.5333,1.0,1.0
fliH,CDS,NC_000913.3,fliG,CDS,NC_000913.3,39,0,1.7659685692891297e-51,1.0184600517527795e-48,6,+,2016298,2016330,2015114,2015142,+,32,29,2016012,2016556,2014886,2015452,0.6742,0.2355,0.2099,0.006,1.0,0.5749
rcsC,CDS,NC_000913.3,bhsA,CDS,NC_000913.3,39,0,4.06600234950011e-52,2.362475188486719e-49,6,-,2312786,2312815,1169350,1169378,+,30,29,2312747,2312830,1169218,1169403,1.0,1.0,1.0,0.5642,1.0,1.0
nuoB,CDS,NC_000913.3,flhC,CDS,NC_000913.3,39,0,8.795412788130966e-13,1.5391139630498123e-10,6,-,2403892,2403924,1977215,1977244,-,33,29,2403831,2404077,1977207,1977271,1.0,1.0,1.0,1.0,0.8097,0.9913
rpoC,CDS,NC_000913.3,rpoB,CDS,NC_000913.3,39,0,1.113578169416445e-46,5.856530912160372e-44,6,+,4186089,4186122,4184076,4184105,+,33,29,4185305,4189155,4182069,4185305,0.1829,0.7031,0.0,0.2046,0.901,1.0
fliD,CDS,NC_000913.3,flhC,CDS,NC_000913.3,39,0,0.000779382183547084,0.03606352259393731,5,+,2004612,2004642,1977229,1977257,-,30,29,2003836,2005245,1977132,1977799,0.5477,1.0,0.0,1.0,0.9765,0.0779
bioH,CDS,NC_000913.3,fliC,CDS,NC_000913.3,39,0,4.444669336937104e-9,5.80452579096925e-7,6,-,3536608,3536641,2001929,2001959,-,34,30,3536572,3536688,2001910,2002098,1.0,1.0,1.0,1.0,1.0,1.0
ynfO,CDS,NC_000913.3,gcvB,ncRNA,NC_000913.3,38,0,7.455277982938796e-12,1.2152917212263973e-9,6,+,1636763,1636794,2942757,2942784,+,31,28,1636730,1636826,2942694,2942901,0.164,0.2994,0.0,0.0,0.3004,1.0
pdhR,CDS,NC_000913.3,glnA,CDS,NC_000913.3,38,0,1.0832766966753244e-40,5.047899541771665e-38,6,+,122903,122926,4056510,4056538,-,24,29,122860,122929,4056427,4056622,1.0,1.0,1.0,1.0,1.0,1.0
rplK,CDS,NC_000913.3,rplL,CDS,NC_000913.3,38,0,0.00041502459873696745,0.022203043760603784,6,+,4178609,4178638,4180775,4180804,+,30,29,4178387,4178873,4180535,4181091,0.4483,0.5911,0.0,0.0,0.9953,1.0
ileU:rrsD,IGR,NC_000913.3,zraR:rrsE,IGR,NC_000913.3,38,0,1.8016701890903056e-70,1.4155474672498609e-67,6,-,3427189,3427216,4208056,4208085,+,28,29,3427181,3427220,4208031,4208146,0.0479,0.9726,0.5821,0.9646,0.0,1.0
fliC,CDS,NC_000913.3,yddE,CDS,NC_000913.3,38,0,1.1543861863932623e-17,2.6110183924162615e-15,6,-,2002217,2002248,1534879,1534907,-,32,29,2001926,2003557,1534875,1534918,0.9072,1.0,1.0,1.0,0.0328,1.0
gatD,CDS,NC_000913.3,gatC,CDS,NC_000913.3,38,0,8.350930024152656e-21,2.1695034266026412e-18,6,-,2172295,2172325,2173796,2173824,-,30,29,2171735,2172860,2173188,2174246,0.5264,0.355,1.0,0.8032,0.0125,0.0236
lacZ,CDS,NC_000913.3,cpxQ,ncRNA,NC_000913.3,38,0,1.8521645933007408e-6,0.00017842610857116486,6,-,363527,363559,4106354,4106383,+,32,29,363163,366051,4106337,4106388,0.8933,0.428,1.0,0.1228,0.0826,1.0
atpB,CDS,NC_000913.3,cyaR,ncRNA,NC_000913.3,38,0,6.702346368688737e-7,6.900198922368146e-5,5,-,3921737,3921767,2167164,2167193,+,31,30,3921353,3922043,2167133,2167200,0.3484,0.5869,0.8564,0.2209,0.0098,1.0
ryfA:suhB,IGR,NC_000913.3,fliC,CDS,NC_000913.3,38,0,4.1887206533260346e-19,1.0129370457662184e-16,6,+,2655507,2655539,2002367,2002395,-,33,28,2655027,2656492,2001911,2003522,0.1529,0.8277,0.0961,1.0,0.2583,0.0561
napG,CDS,NC_000913.3,napA,CDS,NC_000913.3,38,0,2.131302536444181e-46,1.1148521862096273e-43,6,-,2299918,2299948,2301401,2301430,-,30,29,2299573,2300272,2300614,2302759,0.4483,0.5435,0.9885,0.8604,0.0,0.0
rcsC,CDS,NC_000913.3,yhcN,CDS,NC_000913.3,38,0,6.7005042396865274e-37,2.8360523555564803e-34,6,-,2312782,2312815,3385714,3385741,+,34,28,2312741,2312829,3385515,3385852,1.0,0.6724,1.0,0.0,1.0,1.0
alaT:rrlA,IGR,NC_000913.3,yjaA,CDS,NC_000913.3,38,0,4.732915996503535e-56,2.9486066658217023e-53,6,+,4037463,4037492,4212983,4213011,+,30,29,4037395,4037518,4212955,4213164,0.8619,0.0,0.3242,0.0,1.0,0.0
cyuA,CDS,NC_000913.3,cyuP,CDS,NC_000913.3,38,0,6.238488024590631e-69,4.813793476135859e-66,5,-,3255882,3255913,3257395,3257423,-,31,28,3255296,3256649,3256681,3258009,0.563,0.4618,1.0,0.9985,0.0015,0.0008
amiA,CDS,NC_000913.3,uhpT,CDS,NC_000913.3,38,1,6.612579589814724e-5,0.004652573655599028,5,+,2552471,2552502,3845748,3845776,-,32,29,2552216,2553174,3845731,3845842,0.1737,1.0,0.0,1.0,0.9459,0.9526
zraR:rrsE,IGR,NC_000913.3,rrsE:gltV,IGR,NC_000913.3,38,0,4.495215959850255e-62,3.0934816937601412e-59,6,+,4208031,4208062,4209705,4209731,+,31,27,4207912,4208139,4209679,4209772,0.9743,0.2005,0.928,0.0,0.9978,0.9881
insH-1,CDS,NC_000913.3,insH-4,CDS,NC_000913.3,38,0,1.7458584194346358e-39,7.906864439635307e-37,6,-,274476,274508,1396762,1396789,+,32,28,273966,275106,1396146,1397228,0.5992,0.6756,1.0,0.0689,0.0108,1.0
argY:argV,IGR,NC_000913.3,cyaR,ncRNA,NC_000913.3,38,0,5.236934720009997e-8,6.17813445575307e-6,6,-,2818428,2818461,2167167,2167195,+,34,29,2818345,2818471,2167146,2167201,0.0544,0.6163,0.6447,0.3721,0.0051,1.0
grxC,CDS,NC_000913.3,arcZ,ncRNA,NC_000913.3,38,0,2.087777743551065e-5,0.001657788641216717,6,-,3784160,3784187,3350656,3350684,+,27,29,3784123,3784360,3350640,3350697,1.0,0.6588,1.0,0.525,0.3267,1.0
gcvP,CDS,NC_000913.3,gcvT,CDS,NC_000913.3,38,0,1.6594681538418058e-27,5.331851946046906e-25,5,-,3048213,3048243,3049972,3050000,-,31,29,3046856,3049048,3049558,3050636,0.2774,0.6347,0.7605,1.0,0.0,0.0283
lacY,CDS,NC_000913.3,lacA,CDS,NC_000913.3,38,0,5.3563899404650775e-52,3.1029407032877165e-49,5,-,362742,362771,361387,361416,-,30,29,362129,363126,360982,361850,0.3248,0.7729,0.838,1.0,0.0423,0.0164
yaeP,CDS,NC_000913.3,arcZ,ncRNA,NC_000913.3,38,0,7.04010794736358e-20,1.7640219867671263e-17,6,-,214033,214067,3350654,3350681,+,35,28,213969,214124,3350586,3350698,0.2868,0.6476,0.78,0.075,0.005,1.0
rpsD,CDS,NC_000913.3,rpoA,CDS,NC_000913.3,37,0,1.7000392051029505e-63,1.1975218087793159e-60,5,-,3441388,3441419,3440125,3440153,-,32,28,3441054,3441616,3440019,3440431,0.4114,0.9131,1.0,1.0,0.0952,0.6047
fbaA,CDS,NC_000913.3,pgk,CDS,NC_000913.3,37,0,8.01247034162137e-37,3.383973994802134e-34,6,-,3070484,3070516,3072023,3072051,-,32,28,3070180,3071120,3071256,3072639,0.6743,0.5142,0.9861,1.0,0.1149,0.0
atpI,CDS,NC_000913.3,oxyS,ncRNA,NC_000913.3,37,0,2.644361258536303e-40,1.2233054718884825e-37,6,-,3922125,3922158,4158288,4158317,-,33,30,3922077,3922274,4158277,4158339,0.7419,0.966,0.9553,1.0,0.4368,0.5046
ybgC,CDS,NC_000913.3,uhpT,CDS,NC_000913.3,37,0,3.558646401390101e-28,1.1805246744659305e-25,6,+,774806,774835,3845742,3845771,-,29,30,774734,774973,3845731,3845849,0.2056,1.0,0.0,1.0,0.547,0.9475
insH-1,CDS,NC_000913.3,nmpC,CDS,NC_000913.3,37,0,2.822716816916277e-17,6.256871818577372e-15,5,-,274655,274687,576367,576395,-,32,29,273966,275113,575762,576836,0.423,0.4405,1.0,1.0,0.0039,0.0
gcvB:csdA,IGR,NC_000913.3,uhpT,CDS,NC_000913.3,37,0,5.308742442032455e-10,7.517245148791006e-8,5,+,2942930,2942962,3845742,3845769,-,32,28,2942897,2943074,3845731,3845851,0.3318,1.0,0.0,1.0,0.9351,0.9461
glpD:yhgN,IGR,NC_000913.3,glpD,CDS,NC_000913.3,37,0,2.01227555130922e-32,7.524301516898808e-30,6,+,3564155,3564187,3562663,3562692,+,32,29,3563779,3565172,3562075,3563351,0.0378,0.4325,0.0009,0.0412,0.127,0.889
rrsD:yrdB,IGR,NC_000913.3,gmhB,CDS,NC_000913.3,37,0,3.3783029106746542e-53,1.998806906123846e-50,5,-,3429010,3429042,223500,223529,+,33,30,3428852,3429227,222823,223655,0.6282,1.0,0.8816,0.0,0.383,1.0
yqgA,CDS,NC_000913.3,yjdC,CDS,NC_000913.3,37,0,2.7085069978625584e-34,1.0727041965034663e-31,6,+,3110377,3110405,4362606,4362635,-,28,30,3109574,3110444,4362553,4362949,1.0,1.0,0.0297,1.0,1.0,0.6243
yfaY,CDS,NC_000913.3,arcZ,ncRNA,NC_000913.3,37,0,0.0008048283015641381,0.03698390989606884,6,-,2363529,2363558,3350655,3350683,+,30,28,2363051,2363648,3350610,3350697,0.0616,0.6529,0.4842,0.275,0.0,1.0
yciC,CDS,NC_000913.3,cyaR,ncRNA,NC_000913.3,37,0,2.182926918166476e-9,2.937785165814966e-7,6,-,1313122,1313151,2167164,2167194,+,30,30,1312951,1313419,2167132,2167201,0.6881,0.5902,0.9583,0.2093,0.3284,1.0
zraR:rrsE,IGR,NC_000913.3,gmhB:rrsH,IGR,NC_000913.3,37,0,3.411346853558815e-54,2.049601614434875e-51,4,+,4208021,4208055,223720,223750,+,34,30,4207862,4208141,223650,223770,0.972,0.5547,0.9126,0.0,0.9985,1.0
yfaU,CDS,NC_000913.3,oxyS,ncRNA,NC_000913.3,37,0,2.612068770915277e-18,6.103670319004067e-16,5,-,2352379,2352409,4158290,4158318,-,30,29,2352369,2352452,4158277,4158336,1.0,0.9524,1.0,1.0,1.0,0.5321
