name1,type1,ref1,name2,type2,ref2,nb_ints,nb_multi,p_value,fdr,in_libs,strand1,meanleft1,meanright1,meanleft2,meanright2,strand2,relpos1,relpos2,length1,length2,minleft1,maxright1,minleft2,maxright2
VC2596,CDS,NC_002505,Vssrna24,sRNA,NC_002505,29,0,0.0012250638246343558,0.00931211957532602,2,-,2764211,2764251,106501,106536,+,0.3874,0.0012,41,36,2764150,2764305,106481,106538
VC1455,CDS,NC_002505,Vcr043,sRNA,NC_002505,29,1,1.9188731677580007e-8,6.819840431285641e-7,2,+,1566038,1566073,1114669,1114712,+,0.9665,0.2273,36,44,1566008,1566299,1114608,1114749
VCA1057,3UTR,NC_002506,Vcr001,sRNA,NC_002505,29,0,5.649284675469246e-21,5.5587400091681155e-19,2,-,1008026,1008063,21904,21938,+,0.5613,0.075,38,34,1007979,1008118,21901,21940
VC1874,CDS,NC_002505,TarB,sRNA,NC_002505,29,0,1.45170216853788e-8,5.251198472758101e-7,2,+,2019045,2019085,911237,911272,-,0.531,0.5442,41,36,2018479,2019602,911232,911293
VC1145,5UTR,NC_002505,VqmR,sRNA,NC_002506,29,0,3.81443391398747e-35,6.326519037778578e-33,2,-,1217047,1217077,1031523,1031562,+,0.9567,0.1729,31,39,1217029,1217082,1031474,1031588
VC0179,CDS,NC_002505,VC0180,CDS,NC_002505,29,0,9.791239499861872e-34,1.5757810643676007e-31,2,+,181153,181205,182581,182615,+,0.4395,0.4964,53,34,180527,181616,181823,183496
VCA0293:VCA0294,IGR,NC_002506,VCA0292,5UTR,NC_002506,29,2,8.32616753632912e-59,2.19610378185066e-56,2,+,312324,312366,310905,310935,+,0.8776,0.6067,43,31,312311,312448,310888,310944
VC0856,CDS,NC_002505,VqmR,sRNA,NC_002506,29,0,0.003733337010597525,0.020217611952384525,2,+,923070,923110,1031528,1031565,+,0.5287,0.1501,40,38,922793,923641,1031473,1031588
VCA0330,5UTR,NC_002506,Vcr017,sRNA,NC_002505,29,0,0.0001121329447540535,0.001464398424877464,2,+,332399,332439,350284,350321,-,0.5016,0.4996,40,37,332329,332487,350275,350361
VC2548:VC2558,IGR,NC_002505,GcvB,sRNA,NC_002505,29,0,1.1715023413960566e-18,1.0299819659570391e-16,2,-,2738004,2738043,954735,954773,-,0.1428,0.728,39,39,2737994,2738054,954718,954863
VC0899,5UTR,NC_002505,Vcr229,sRNA,NC_002506,29,1,2.295932183213015e-21,2.298837404956272e-19,2,-,958698,958724,897600,897668,+,0.3841,0.2883,27,69,958695,958733,897524,897723
VCA0048,CDS,NC_002506,VqmR,sRNA,NC_002506,29,0,8.700911895389174e-18,7.338391598876566e-16,2,-,56159,56193,1031524,1031568,+,0.7442,0.1303,35,45,56109,56242,1031475,1031588
VC2120,CDS,NC_002505,Vcr017,sRNA,NC_002505,29,0,0.00018900419501872903,0.0022469429244240183,2,-,2275890,2275931,350282,350317,-,0.3041,0.536,42,36,2275490,2276259,350275,350368
VC0148,CDS,NC_002505,VqmR,sRNA,NC_002506,29,0,0.0007288315380713818,0.0063700223037512875,2,+,138156,138198,1031522,1031553,+,0.9917,0.2331,42,31,138127,138284,1031478,1031588
VC0418,CDS,NC_002505,Vcr090,sRNA,NC_002506,29,0,1.283207063161479e-10,6.1641545364617014e-9,2,+,445082,445124,3244,3278,+,0.1578,0.0798,42,35,444866,445210,3223,3285
VCA0220,5UTR,NC_002506,Vcr064,sRNA,NC_002505,29,0,1.2014304323335817e-29,1.7005688097120206e-27,2,+,240030,240070,1595741,1595774,-,0.7859,0.3905,41,33,240008,240119,1595729,1595794
VC2717,CDS,NC_002505,Vcr214,sRNA,NC_002505,29,0,9.514758144808959e-23,1.0256855270124051e-20,2,-,2892872,2892911,2376080,2376121,+,0.1588,0.1757,40,42,2892522,2892973,2375999,2376142
VC2424,CDS,NC_002505,Vcr001,sRNA,NC_002505,29,0,7.040332018019451e-13,4.204421338895222e-11,2,+,2597724,2597762,21904,21939,+,0.9581,0.0474,38,35,2597655,2597826,21902,21940
VC2546,CDS,NC_002505,Vssrna24,sRNA,NC_002505,29,0,1.4973098817748332e-5,0.0002684649522721504,2,-,2726970,2727012,106501,106536,+,0.1359,0.0062,42,35,2726905,2727045,106494,106538
VC2341,CDS,NC_002505,Spot42,sRNA,NC_002505,29,0,3.4202838262076544e-11,1.7468436588677946e-9,2,+,2493587,2493623,106134,106165,+,1.0,0.1775,36,31,2493571,2493695,106116,106183
Vcr067,sRNA,NC_002505,TarB,sRNA,NC_002505,29,1,3.2184685045477274e-6,6.940294763099665e-5,2,+,1801957,1801994,911237,911275,-,0.6972,0.5109,37,38,1801885,1802072,911232,911296
VCA0881,CDS,NC_002506,Vcr001,sRNA,NC_002505,29,1,8.093542881914885e-6,0.0001572128622804142,2,+,833365,833403,21904,21939,+,0.3022,0.0474,39,35,833081,833505,21897,21940
Vssrna24,sRNA,NC_002505,VC0615,CDS,NC_002505,29,0,6.336516603925466e-10,2.799565908947977e-8,2,+,106487,106523,650602,650662,-,0.8787,0.4209,36,61,106480,106540,650567,650832
VC1782,CDS,NC_002505,Vcr001,sRNA,NC_002505,29,0,3.77159669834475e-8,1.2771198044463424e-6,2,+,1931265,1931294,21896,21939,+,0.5562,0.0474,29,43,1930932,1931725,21883,21940
VC0361,CDS,NC_002505,Vcr001,sRNA,NC_002505,29,0,0.011620844414025175,0.043688976372960424,2,+,380386,380444,21901,21938,+,0.5964,0.0612,58,37,379582,381091,21879,21941
VC1048,CDS,NC_002505,VrrA,sRNA,NC_002505,28,0,1.1745971253646083e-6,2.836759110905997e-5,2,+,1118741,1118778,1878772,1878807,+,0.4759,0.1102,38,36,1118438,1119002,1878719,1878824
Vcr017,sRNA,NC_002505,VC1470,CDS,NC_002505,28,1,7.006843362977024e-5,0.0009921608776182742,2,-,350315,350355,1577619,1577650,+,0.5648,0.6174,41,32,350276,350368,1577443,1577704
VCA0020,CDS,NC_002506,VqmR,sRNA,NC_002506,28,1,2.3758851257208693e-5,0.0003984074389479599,2,+,26020,26058,1031527,1031562,+,0.1939,0.1669,38,36,24072,26592,1031480,1031588
VC2290,CDS,NC_002505,VqmR,sRNA,NC_002506,28,1,0.0019881491701985066,0.013181523859484385,2,-,2445350,2445381,1031516,1031558,+,0.6515,0.1945,32,43,2444927,2446134,1031472,1031588
VC0604,CDS,NC_002505,Vcr064,sRNA,NC_002505,28,0,8.372734413770211e-11,4.099797378782264e-9,2,+,633896,633937,1595731,1595766,-,0.9976,0.499,41,35,633888,633944,1595728,1595772
VC1464,CDS,NC_002505,Vcr043,sRNA,NC_002505,28,0,4.203328050006814e-9,1.6486885071599878e-7,2,+,1572967,1573005,1114694,1114729,+,0.9288,0.1238,39,35,1572923,1573235,1114613,1114749
VCA0506,CDS,NC_002506,VqmR,sRNA,NC_002506,28,0,2.9666436570639175e-17,2.423163045594918e-15,2,+,434771,434812,1031537,1031572,+,0.3111,0.1036,42,35,434474,434911,1031474,1031589
VC0255,CDS,NC_002505,VC0258,CDS,NC_002505,28,1,2.1571742785936772e-74,7.293681483681838e-72,2,+,262217,262253,263632,263678,+,0.4599,0.6764,36,47,262102,262290,263545,264130
VC1932,CDS,NC_002505,Vcr214,sRNA,NC_002505,28,0,1.5467545278844025e-39,2.8289469971951905e-37,2,-,2084090,2084129,2376075,2376115,+,0.5479,0.2312,39,40,2084047,2084137,2376005,2376143
VC0097,CDS,NC_002505,Qrr3,sRNA,NC_002506,28,0,6.700897964748815e-33,1.0374009751295366e-30,2,+,95115,95154,772306,772340,+,0.8705,0.225,40,35,95082,95166,772278,772365
VC2358,CDS,NC_002505,VC0736,3UTR,NC_002505,28,0,3.9205266348291304e-51,9.24887136395384e-49,2,-,2514760,2514801,792078,792113,+,0.0631,0.7196,42,35,2514734,2514817,792074,792116
VC0697,3UTR,NC_002505,Vssrna24,sRNA,NC_002505,28,0,5.323680939777957e-6,0.0001081997829385811,2,-,745765,745801,106501,106536,+,0.7472,0.0064,37,36,745709,745833,106495,106538
VC1561,CDS,NC_002505,Vcr090,sRNA,NC_002506,28,0,1.4381923116523852e-25,1.7620794060098856e-23,2,-,1674045,1674087,3249,3281,+,0.1761,0.0396,43,32,1673819,1674140,3238,3285
VCA0892,3UTR,NC_002506,TarB,sRNA,NC_002505,28,0,4.4222003452366225e-8,1.479833175147259e-6,2,-,845000,845036,911234,911269,-,0.9532,0.5813,36,36,844982,845047,911232,911290
VCA0080,CDS,NC_002506,TarB,sRNA,NC_002505,28,0,1.1749546337656496e-41,2.2576565057300704e-39,2,-,90891,90950,911236,911272,-,0.8169,0.546,59,37,90713,92327,911231,911299
VC2627,CDS,NC_002505,Vcr090,sRNA,NC_002506,28,0,5.990248146001105e-12,3.2878267569747104e-10,2,-,2798999,2799030,3239,3278,+,0.1968,0.0809,32,39,2798713,2799114,3222,3286
VC0406,CDS,NC_002505,Vcr214,sRNA,NC_002505,28,0,0.003977514923124637,0.021087805880994293,2,+,434053,434091,2376087,2376126,+,0.2287,0.136,39,40,433290,434334,2376024,2376143
VC2241,CDS,NC_002505,VC0736,3UTR,NC_002505,28,0,9.824506365846734e-29,1.33425930077478e-26,2,-,2395140,2395180,792079,792115,+,0.2471,0.7111,41,36,2395035,2395251,792074,792116
VCA0451:VCA0455,IGR,NC_002506,TarB,sRNA,NC_002505,28,0,6.834776089400235e-16,5.123563991648818e-14,2,+,404092,404130,911237,911274,-,0.921,0.5263,38,37,404026,404150,911232,911298
VC0492,CDS,NC_002505,Vcr043,sRNA,NC_002505,28,0,3.4728153472834564e-11,1.771291279905399e-9,2,-,526527,526557,1114668,1114711,+,0.2247,0.2327,31,44,526045,526626,1114608,1114748
VCA1063,3UTR,NC_002506,VqmR,sRNA,NC_002506,28,0,1.8373744239680728e-31,2.729567032133221e-29,2,-,1013144,1013188,1031542,1031577,+,1.0,0.0695,45,36,1013132,1013198,1031486,1031589
Vcr043,sRNA,NC_002505,VC1874,CDS,NC_002505,28,0,0.009912763888401647,0.0391643539701816,2,+,1114639,1114683,2019164,2019190,+,0.6905,0.4373,45,26,1114589,1114732,2019101,2019807
VC0346,CDS,NC_002505,VqmR,sRNA,NC_002506,28,0,0.0001946008744273952,0.0023020766233134466,2,+,369687,369727,1031529,1031569,+,0.3054,0.1267,40,40,369566,369947,1031474,1031588
VC1689,CDS,NC_002505,Vcr228,sRNA,NC_002506,28,0,1.1987690947842216e-17,1.0021606017756882e-15,2,-,1823988,1824028,787394,787429,+,0.2878,0.0095,40,35,1823149,1824138,787389,787433
VC1915,CDS,NC_002505,VqmR,sRNA,NC_002506,28,0,1.429541809208435e-7,4.33904400395434e-6,2,-,2064451,2064508,1031533,1031569,+,0.6179,0.1255,58,36,2063912,2065410,1031475,1031588
VC1065:VC1074,IGR,NC_002505,Vcr001,sRNA,NC_002505,28,0,1.2869274759968428e-9,5.433036840495897e-8,2,-,1138250,1138288,21903,21939,+,0.4436,0.0455,38,36,1133690,1142742,21891,21941
VCA0199,CDS,NC_002506,VqmR,sRNA,NC_002506,28,1,4.753367228147062e-7,1.2714029939999738e-5,2,+,217179,217214,1031522,1031564,+,0.3055,0.1598,36,42,216053,217643,1031453,1031588
VC2205,CDS,NC_002505,Vcr029,sRNA,NC_002505,28,3,2.168385700355781e-77,7.625757414856144e-75,2,+,2350535,2350572,642759,642790,-,0.5979,0.5434,37,32,2350369,2350616,642729,642863
VC0548,CDS,NC_002505,TarB,sRNA,NC_002505,28,0,3.407873362388512e-18,2.955150094398757e-16,2,+,580647,580689,911238,911273,-,0.7032,0.5337,43,35,580577,580756,911232,911298
VCA0051,CDS,NC_002506,TarB,sRNA,NC_002505,28,0,5.561008303597099e-32,8.33741487032984e-30,2,-,59481,59523,911234,911269,-,0.1221,0.5829,43,35,58791,59665,911232,911275
VC2586,CDS,NC_002505,VC2584,CDS,NC_002505,28,0,1.4971114586398383e-67,4.660843389160048e-65,2,-,2759633,2759675,2758429,2758462,-,0.1097,0.9002,42,34,2759580,2759692,2758391,2758558
VC0425,CDS,NC_002505,Vcr017,sRNA,NC_002505,28,0,4.985473271777263e-15,3.4765285586253886e-13,2,+,455814,455851,350281,350316,-,0.5545,0.5485,38,36,455799,456004,350275,350341
VC2471:VC2474,IGR,NC_002505,Vcr017,sRNA,NC_002505,28,0,2.4031184420513892e-5,0.0004023228441979187,2,-,2653756,2653809,350279,350314,-,0.4014,0.5703,53,36,2652988,2654082,350275,350346
VC1872,5UTR,NC_002505,Vcr084,sRNA,NC_002505,28,1,3.092242956981001e-14,2.0307926887045713e-12,2,+,2014904,2014945,2553978,2554012,-,0.842,0.4838,41,34,2014894,2014955,2553977,2554013
VC0344,CDS,NC_002505,Vcr017,sRNA,NC_002505,28,0,6.350504703510137e-8,2.058025904256994e-6,2,+,365365,365401,350281,350318,-,0.9738,0.5322,36,37,365322,365501,350275,350360
VC2694,CDS,NC_002505,Vcr001,sRNA,NC_002505,28,1,1.965749934175771e-13,1.2246331902663971e-11,2,+,2862410,2862449,21904,21939,+,0.3354,0.0446,39,36,2862146,2862638,21897,21940
VC1661,CDS,NC_002505,GcvB,sRNA,NC_002505,28,0,2.2974501321172904e-43,4.616942819294048e-41,2,+,1794362,1794399,954720,954755,-,0.1092,0.8179,37,35,1794343,1794406,954718,954764
VC2599,CDS,NC_002505,Vcr214,sRNA,NC_002505,28,0,1.9390427945160527e-7,5.707628317704395e-6,2,-,2766441,2766479,2376069,2376105,+,0.8223,0.3189,39,37,2766053,2766697,2376004,2376142
VC0179,CDS,NC_002505,Vcr214,sRNA,NC_002505,28,0,0.0009323002743663761,0.007621246132051725,2,+,181124,181161,2376083,2376122,+,0.4618,0.1673,38,40,180486,181456,2376031,2376143
VC1621,5UTR,NC_002505,Vcr017,sRNA,NC_002505,28,1,5.349236089110628e-13,3.2317781385876004e-11,2,+,1741612,1741640,350287,350329,-,0.7014,0.4103,28,42,1741602,1741654,350275,350346
Vcr017,sRNA,NC_002505,VCA0919,3UTR,NC_002506,28,0,2.2704060847782984e-11,1.184519921813088e-9,2,-,350322,350359,871625,871659,+,0.4814,0.6518,37,35,350292,350367,871611,871687
VC0583,5UTR,NC_002505,Vcr084,sRNA,NC_002505,28,0,0.003309258052448584,0.01864191919356313,2,-,613193,613236,2553978,2554012,-,0.7829,0.4811,44,34,613184,613251,2553977,2554013
VC0636,CDS,NC_002505,VqmR,sRNA,NC_002506,28,0,6.292053558623092e-13,3.7713926916557054e-11,2,+,677651,677697,1031526,1031565,+,0.559,0.1488,46,40,677460,677865,1031475,1031588
VC0258,CDS,NC_002505,Vcr214,sRNA,NC_002505,28,0,1.0887763102655884e-15,8.019361855003374e-14,2,+,264033,264074,2376105,2376140,+,0.2323,0.0122,42,35,263594,264126,2376068,2376143
VCA1043,5UTR,NC_002506,Spot42,sRNA,NC_002505,28,0,1.8440759268335448e-39,3.3619421985139424e-37,2,-,994286,994327,106141,106175,+,1.0,0.0832,41,35,994282,994331,106093,106184
VCA0425,5UTR,NC_002506,Vcr017,sRNA,NC_002505,28,0,0.0006232283279644057,0.005668353177009598,2,+,388903,388941,350288,350324,-,0.6308,0.4581,39,37,388841,388969,350275,350357
VC1699,5UTR,NC_002505,Vcr001,sRNA,NC_002505,28,0,7.401834442162567e-14,4.738172043133548e-12,2,+,1832372,1832414,21904,21939,+,0.5385,0.0375,43,35,1832351,1832428,21903,21941
VC0334,CDS,NC_002505,Vcr001,sRNA,NC_002505,28,0,2.430200482807492e-7,6.962704647045936e-6,2,+,352628,352667,21904,21939,+,0.7729,0.0446,40,36,352520,353093,21901,21940
VC1919,5UTR,NC_002505,Vcr096,sRNA,NC_002506,28,0,2.587903014257498e-15,1.8545661701670214e-13,2,-,2069195,2069237,243938,243973,-,0.8622,0.2529,43,35,2069178,2069282,243935,244000
VC2174,CDS,NC_002505,Vcr001,sRNA,NC_002505,28,1,0.008934659033244457,0.03644225332488568,2,-,2319781,2319821,21904,21939,+,0.3012,0.0375,40,35,2318634,2320254,21902,21940
VC1150,CDS,NC_002505,Vcr001,sRNA,NC_002505,28,1,5.371300673572133e-5,0.0007941189619170923,2,-,1222368,1222405,21904,21939,+,0.4206,0.0482,37,35,1222067,1222603,21901,21940
Vcr017,sRNA,NC_002505,VC0252,5UTR,NC_002505,28,0,6.350504703510117e-8,2.058025904256994e-6,2,-,350319,350363,259815,259844,+,0.5136,0.0,44,30,350278,350368,259802,259853
VCA0508,CDS,NC_002506,Vcr001,sRNA,NC_002505,28,0,0.012977272902246742,0.04716991143210421,2,+,436122,436161,21904,21939,+,0.584,0.0411,39,36,435769,436553,21897,21940
VC0567,5UTR,NC_002505,Vcr001,sRNA,NC_002505,28,3,7.977325502708663e-16,5.952641631176398e-14,2,-,601570,601609,21903,21938,+,1.0,0.0723,40,35,601554,601632,21890,21940
VC2161,CDS,NC_002505,VqmR,sRNA,NC_002506,27,0,0.0006927456125294147,0.0061355776194365825,2,-,2309336,2309386,1031530,1031568,+,0.6816,0.1296,51,38,2308895,2310482,1031474,1031588
Vcr017,sRNA,NC_002505,VC0439,CDS,NC_002505,27,1,5.037609671033246e-7,1.3361391907733059e-5,2,-,350339,350366,469706,469747,+,0.3023,0.0926,28,41,350323,350368,469437,469809
VC2358,CDS,NC_002505,Vcr090,sRNA,NC_002506,27,0,3.4793302197827425e-12,1.9500678925869395e-10,2,-,2514514,2514553,3243,3276,+,0.5085,0.1008,40,33,2514377,2514816,3214,3285
VC2133,CDS,NC_002505,Vcr227,sRNA,NC_002506,27,0,1.630990563242566e-41,3.1181474620488415e-39,2,-,2287180,2287219,479975,480013,+,0.6459,0.1402,40,39,2287002,2288331,479950,480023
VC0037,CDS,NC_002505,VqmR,sRNA,NC_002506,27,0,5.352839984749286e-19,4.7799686459425754e-17,2,-,36383,36417,1031518,1031563,+,0.1691,0.1644,35,45,36220,36445,1031474,1031589
VC0695,5UTR,NC_002505,Vcr214,sRNA,NC_002505,27,0,6.431815676686495e-43,1.270133111723338e-40,2,+,743519,743540,2376059,2376137,+,0.2427,0.0387,21,78,743519,743544,2376050,2376142
VCA0942:Vcr229,IGR,NC_002506,VqmR,sRNA,NC_002506,27,1,2.247329917261014e-18,1.9592177512807116e-16,2,+,893379,893401,1031530,1031580,+,0.9922,0.0523,22,50,893377,893450,1031513,1031588
VC1904:VC1906,IGR,NC_002505,Vcr228,sRNA,NC_002506,27,0,5.270509230765917e-31,7.70915152490875e-29,2,-,2055752,2055792,787395,787430,+,0.878,0.0011,40,35,2055693,2055799,787390,787432
VC0650:VC0654,IGR,NC_002505,Vcr017,sRNA,NC_002505,27,1,1.0682981345544406e-5,0.00020020750434814337,2,+,698583,698612,350281,350321,-,0.2447,0.494,30,41,695849,699505,350275,350348
VCA0325,5UTR,NC_002506,VqmR,sRNA,NC_002506,27,2,1.946568264999586e-19,1.7772417819480195e-17,2,+,328775,328804,1031536,1031576,+,0.0974,0.0736,30,41,328724,328812,1031503,1031588
VC0249,CDS,NC_002505,VC0247,CDS,NC_002505,27,0,1.4785514645083172e-7,4.469940781956373e-6,2,+,255680,255717,254240,254277,+,0.3443,0.2316,37,38,255474,255940,253698,254443
VC1073,5UTR,NC_002505,Vcr017,sRNA,NC_002505,27,0,1.1375209124285334e-17,9.523415345022543e-16,2,+,1139404,1139445,350279,350315,-,0.9674,0.5616,42,37,1139396,1139455,350275,350348
Vcr017,sRNA,NC_002505,VC1844,CDS,NC_002505,27,1,0.012452121946654088,0.04584482297967693,2,-,350325,350362,1984372,1984407,-,0.4545,0.0421,38,36,350276,350368,1984137,1984452
VC0089,3UTR,NC_002505,Vcr017,sRNA,NC_002505,27,0,2.8751167482762093e-17,2.350088255133317e-15,2,+,87578,87619,350282,350315,-,0.99,0.5556,41,34,87575,87626,350275,350364
VC2366,CDS,NC_002505,Vcr001,sRNA,NC_002505,27,0,7.047313909403958e-5,0.0009968385780885123,2,-,2523639,2523681,21903,21939,+,0.3803,0.037,42,37,2523337,2523857,21881,21940
VC1153,CDS,NC_002505,Vcr017,sRNA,NC_002505,27,0,6.895046005636477e-8,2.2193478024470136e-6,2,+,1225451,1225489,350276,350313,-,0.217,0.5857,39,37,1225412,1225544,350275,350326
VCA0015,3UTR,NC_002506,Vcr017,sRNA,NC_002505,27,0,1.6296905698014662e-16,1.2710024797088176e-14,2,+,19398,19435,350284,350322,-,0.9433,0.4879,38,38,19365,19451,350275,350360
MicX,sRNA,NC_002506,VC0338,CDS,NC_002505,27,0,4.3850931719996596e-10,1.9718036953051667e-8,2,-,893381,893417,357694,357737,-,0.6841,0.7636,37,44,893287,893505,357574,357893
VC2123,CDS,NC_002505,VqmR,sRNA,NC_002506,27,1,6.146180701592308e-7,1.598905054479986e-5,2,-,2277611,2277652,1031528,1031567,+,0.6721,0.1353,41,40,2277326,2278216,1031453,1031588
VC0378,CDS,NC_002505,VqmR,sRNA,NC_002506,27,0,1.6104057994159267e-12,9.276849262317915e-11,2,-,393785,393822,1031536,1031575,+,0.4043,0.0857,38,40,393497,393948,1031479,1031589
VC2133,CDS,NC_002505,Vcr082,sRNA,NC_002505,27,1,1.0603095326093297e-7,3.3027859317560814e-6,2,-,2287192,2287228,2433396,2433433,-,0.6391,0.846,37,38,2286728,2288097,2433386,2433473
VCA0344,CDS,NC_002506,VCA0428,CDS,NC_002506,27,8,2.1757138592975066e-60,5.9593639419181505e-58,2,+,340751,340792,390372,390405,+,0.5133,0.4815,41,34,340543,340935,390180,390572
VCA0937,CDS,NC_002506,VqmR,sRNA,NC_002506,27,0,4.598208895253736e-25,5.544320786886685e-23,2,-,888598,888635,1031531,1031568,+,0.6793,0.1269,38,38,888449,888661,1031480,1031589
VC2131,CDS,NC_002505,VqmR,sRNA,NC_002506,27,0,1.2663629235876384e-6,3.04226137392515e-5,2,-,2285199,2285235,1031527,1031571,+,0.3016,0.1109,37,45,2285067,2285391,1031475,1031589
GcvB,sRNA,NC_002505,VC1101,CDS,NC_002505,27,0,2.6248219482179454e-15,1.8786602516818188e-13,2,-,954869,954910,1170841,1170875,+,0.2565,0.8383,41,34,954813,954922,1170718,1171694
VC0302,CDS,NC_002505,VqmR,sRNA,NC_002506,27,0,3.2468042575818677e-19,2.924536476884651e-17,2,+,310056,310095,1031527,1031567,+,0.9471,0.138,39,40,309999,310357,1031475,1031589
VC0015a,CDS,NC_002505,Vcr017,sRNA,NC_002505,27,0,4.198907480359926e-6,8.785139199116134e-5,2,+,14091,14132,350276,350313,-,0.5608,0.5821,42,37,13935,14166,350275,350359
VCA0996,CDS,NC_002506,VqmR,sRNA,NC_002506,27,0,3.890642865151584e-20,3.678966063293212e-18,2,+,951447,951479,1031520,1031569,+,0.0373,0.1252,32,49,951022,951515,1031475,1031589
VC1539a,5UTR,NC_002505,VqmR,sRNA,NC_002506,27,0,3.0426086867216564e-23,3.3399518709037803e-21,2,+,1651858,1651891,1031516,1031565,+,0.2911,0.1496,34,50,1651819,1651903,1031473,1031588
VC0399,CDS,NC_002505,Vcr089,sRNA,NC_002505,27,0,2.505334117353823e-24,2.9188935651100616e-22,2,+,425688,425733,2812103,2812132,-,0.7273,0.4389,45,30,425278,426205,2812095,2812161
VCA0308,CDS,NC_002506,VqmR,sRNA,NC_002506,27,0,2.030109546792468e-7,5.94955766974591e-6,2,+,320404,320456,1031527,1031562,+,0.6337,0.1709,52,36,319978,321142,1031470,1031588
VC2085,CDS,NC_002505,VC2087,CDS,NC_002505,27,0,5.525235276239304e-16,4.158305206841553e-14,2,-,2244806,2244843,2247763,2247837,-,0.3714,0.5774,38,74,2244075,2245224,2246628,2249454
VC2618,CDS,NC_002505,VC2617,CDS,NC_002505,27,0,9.809891231596594e-34,1.5765560599337693e-31,2,-,2787079,2787119,2785785,2785816,-,0.5442,0.5609,40,32,2786754,2787549,2785415,2786322
VC1913,CDS,NC_002505,TarB,sRNA,NC_002505,27,0,1.1517239081653925e-39,2.116645628903185e-37,2,-,2062983,2063023,911235,911272,-,0.4446,0.5496,41,37,2062919,2063122,911233,911288
VCA0496,CDS,NC_002506,Vcr090,sRNA,NC_002506,27,0,1.3419993049013943e-9,5.6446204797964e-8,2,+,430700,430743,3242,3276,+,0.2194,0.0977,43,35,430643,430848,3201,3285
VC0972,5UTR,NC_002505,VC0973,CDS,NC_002505,27,0,3.021340161670327e-20,2.8664744661229287e-18,2,+,1037790,1037833,1039207,1039239,+,0.7474,0.7275,43,32,1037756,1037895,1039110,1039841
VCA0781,3UTR,NC_002506,Vcr017,sRNA,NC_002505,27,0,8.820869000765379e-13,5.232093167221293e-11,2,-,723665,723703,350278,350313,-,0.5425,0.5797,38,35,723554,723781,350275,350350
VC1673,CDS,NC_002505,VqmR,sRNA,NC_002506,27,0,2.757032059993426e-6,6.045944207927078e-5,2,-,1808306,1808342,1031521,1031563,+,0.197,0.1644,37,42,1805860,1808802,1031474,1031588
VC2134,5UTR,NC_002505,Vcr043,sRNA,NC_002505,27,1,1.1992941157556616e-26,1.5354198733220574e-24,2,-,2288651,2288679,1114663,1114710,+,0.5145,0.2411,28,47,2288622,2288692,1114606,1114750
VC0634,CDS,NC_002505,Vcr001,sRNA,NC_002505,27,0,0.0002867958137388258,0.0031340426010028543,2,+,676531,676577,21904,21939,+,0.7333,0.0287,46,36,676472,676812,21904,21940
VC0643,CDS,NC_002505,Vcr096,sRNA,NC_002506,27,0,1.5646834009588832e-6,3.66166123308398e-5,2,+,685970,686108,243936,243971,-,0.7652,0.2881,139,36,685480,687917,243935,243975
Vcr230,sRNA,NC_002506,Spot42,sRNA,NC_002505,27,0,1.664511224059744e-38,2.9743787524849394e-36,1,+,938017,938060,106142,106177,+,0.6708,0.0666,43,35,937994,938110,106126,106183
VCA1042,CDS,NC_002506,Vcr043,sRNA,NC_002505,26,2,0.00010276960173893539,0.001363210651983848,2,-,993342,993379,1114677,1114717,+,0.2524,0.2003,37,40,993193,993436,1114621,1114748
VC1776,CDS,NC_002505,Vcr214,sRNA,NC_002505,26,0,1.051354599924324e-13,6.677566807902852e-12,2,-,1926925,1926962,2376094,2376135,+,0.1862,0.0601,38,41,1926798,1927025,2376058,2376143
VC0171,3UTR,NC_002505,Vcr220,sRNA,NC_002505,26,0,7.501585875986526e-36,1.2719653289485248e-33,2,+,171903,171944,2653969,2654004,+,0.8514,0.0211,41,35,171880,171968,2653963,2654007
VC1868,CDS,NC_002505,VqmR,sRNA,NC_002506,26,0,0.010288043831715058,0.040212022034884075,2,-,2010848,2010885,1031532,1031573,+,0.7676,0.099,37,41,2010453,2011573,1031474,1031588
VCA0156,CDS,NC_002506,Vcr096,sRNA,NC_002506,26,0,1.2672348996137474e-5,0.0002324087409485837,2,-,172643,172689,243937,243972,-,0.9026,0.2731,47,36,172605,172932,243936,243978
VC2064,CDS,NC_002505,Vcr220,sRNA,NC_002505,26,1,3.548751249562463e-10,1.6154970530569128e-8,2,-,2220432,2220471,2653965,2654002,+,0.3871,0.033,40,37,2220129,2220568,2653938,2654007
VC1998:VC2006,IGR,NC_002505,Qrr3,sRNA,NC_002506,26,3,7.870688250053055e-12,4.2543534248768754e-10,2,-,2153370,2153410,772290,772324,+,0.786,0.3778,41,35,2153285,2154254,772268,772337
VC2359,CDS,NC_002505,Vcr017,sRNA,NC_002505,26,0,9.719003188751574e-15,6.647191472623705e-13,2,-,2515118,2515158,350279,350313,-,0.6559,0.584,40,34,2514927,2515579,350275,350327
VCA0268,CDS,NC_002506,VqmR,sRNA,NC_002506,26,0,6.857065089629464e-9,2.6018029456301687e-7,2,+,285149,285183,1031515,1031560,+,0.9402,0.1867,35,45,285014,286193,1031438,1031588
VCA0735,CDS,NC_002506,Vcr214,sRNA,NC_002505,26,0,8.843780628268957e-24,9.957467785647016e-22,2,+,679810,679841,2376096,2376141,+,0.9431,0.0007,32,46,679799,679859,2376058,2376143
