name1,type1,ref1,name2,type2,ref2,nb_ints,nb_multi,p_value,fdr,in_libs,strand1,meanleft1,meanright1,meanleft2,meanright2,strand2,relpos1,relpos2,length1,length2,minleft1,maxright1,minleft2,maxright2
VCA0623,CDS,NC_002506,VCA0624,CDS,NC_002506,46,3,3.6465664876883192e-62,3.234154627412092e-59,2,+,557464,557506,559087,559119,+,0.6343,0.5086,43,32,557100,558026,558349,559906
Qrr3,sRNA,NC_002506,VC0884,5UTR,NC_002505,46,0,3.074720931303965e-101,4.7422141610392835e-98,2,+,772284,772320,944329,944363,+,0.7542,0.0118,37,34,772257,772365,944314,944384
VC1968:VC1971,IGR,NC_002505,VC1973,CDS,NC_002505,46,3,1.2040782383921344e-24,4.330227430838157e-22,2,-,2121233,2121278,2124613,2124648,-,0.3823,0.6523,45,35,2120618,2121602,2124346,2125161
VC2609,CDS,NC_002505,VC2608,CDS,NC_002505,46,1,2.2856053615716245e-85,2.901486469321148e-82,2,+,2779378,2779414,2777840,2777883,+,0.7135,0.7076,36,43,2779218,2779722,2777309,2778512
VC2651,CDS,NC_002505,VC2649,3UTR,NC_002505,46,2,3.771225049385849e-77,4.308317259793076e-74,2,-,2823607,2823644,2822098,2822131,-,0.4608,0.1787,37,34,2823073,2824102,2822016,2822168
VC2125,CDS,NC_002505,VC2123,CDS,NC_002505,46,1,2.531344436719917e-51,1.8215646439691534e-48,2,-,2278861,2278900,2277576,2277613,-,0.3397,0.6701,40,38,2278612,2279011,2277322,2277960
VC0413,CDS,NC_002505,VC0409,CDS,NC_002505,46,1,2.532651134507342e-20,7.698860928045971e-18,2,+,437948,437989,435599,435630,+,0.6681,0.6618,42,32,437801,438252,435422,436019
VC0419,CDS,NC_002505,VC0414,CDS,NC_002505,46,3,1.0623046644608087e-8,1.5741309702456188e-6,2,+,445941,445995,440227,440263,+,0.499,0.4587,54,36,445202,446674,438304,441985
VC1574,CDS,NC_002505,VC1571:VC1574,IGR,NC_002505,46,2,6.781053874731927e-52,4.955398172230749e-49,2,-,1686257,1686293,1684887,1684921,-,0.4565,0.4819,37,34,1686056,1686454,1684160,1685360
VC0748,CDS,NC_002505,VC0746,CDS,NC_002505,46,0,2.896739104884155e-55,2.2511352863304223e-52,2,+,801829,801866,800128,800163,+,0.4819,0.5099,37,36,801261,802411,799794,800542
VC1974,CDS,NC_002505,VC1975,CDS,NC_002505,46,3,4.761508573792174e-56,3.7663407844717785e-53,2,-,2125492,2125530,2127045,2127090,-,0.6784,0.3742,39,45,2125219,2125895,2126410,2127735
VC2460,CDS,NC_002505,VC2458,CDS,NC_002505,46,2,6.776424357119425e-56,5.340509959479815e-53,2,-,2642895,2642931,2641343,2641378,-,0.616,0.4787,37,35,2642552,2643443,2640988,2641715
VCA0838,CDS,NC_002506,VCA0837,CDS,NC_002506,46,1,7.239488335323175e-64,6.611407877625289e-61,2,-,783471,783509,782165,782198,-,0.5515,0.7134,39,33,783300,783704,781815,782556
VC0404,CDS,NC_002505,VC0412,CDS,NC_002505,46,1,7.563406083471766e-11,1.3609885905038725e-8,2,+,430786,430827,437456,437487,+,0.5107,0.457,41,31,430259,431377,437178,437831
VC1093,CDS,NC_002505,VC1094,CDS,NC_002505,46,1,3.7000197451354896e-77,4.230178113017764e-74,2,+,1161679,1161726,1162997,1163030,+,0.67,0.2593,47,34,1161365,1161995,1162672,1163253
VC2623,CDS,NC_002505,VC2626,CDS,NC_002505,46,0,6.184327950624219e-56,4.878981451517332e-53,2,-,2794877,2794921,2797304,2797337,-,0.3989,0.4892,44,33,2794272,2795295,2796910,2797760
VC2769,CDS,NC_002505,VC2767,CDS,NC_002505,46,1,7.398000644093334e-62,6.522924090434195e-59,2,-,2955241,2955281,2954111,2954145,-,0.5341,0.7842,40,34,2955135,2955401,2954024,2954340
VC0657:VC0659,IGR,NC_002505,VC0656,CDS,NC_002505,46,5,8.97869971543473e-51,6.390908675579984e-48,2,+,702759,702795,700968,700998,+,0.4809,0.43,37,31,701823,703514,700750,701171
VC2588,CDS,NC_002505,VC2590,CDS,NC_002505,45,3,2.959422875092358e-38,1.5875423137532644e-35,2,-,2760131,2760169,2761237,2761285,-,0.7864,0.1708,38,48,2760070,2760297,2760882,2761424
VC0749,CDS,NC_002505,VC0748,CDS,NC_002505,45,2,1.3659182060338601e-61,1.1994369748031014e-58,2,+,802704,802741,801434,801474,+,0.3399,0.7748,37,40,802430,802854,801177,801766
VC0327,3UTR,NC_002505,Vcr089,sRNA,NC_002505,45,0,2.245242107644999e-16,5.637798816705328e-14,2,+,340131,340172,2812100,2812123,-,1.0,0.5788,41,23,340113,340181,2812095,2812165
VC0415,CDS,NC_002505,VC0420,CDS,NC_002505,45,2,9.816125907582183e-9,1.4605933962516253e-6,2,+,442875,442914,448136,448175,+,0.3096,0.6162,40,40,442335,443196,446687,450347
VC2322,3UTR,NC_002505,VC2320,CDS,NC_002505,45,0,5.751506687051532e-56,4.5398941075870095e-53,2,-,2472448,2472483,2470359,2470391,-,0.5717,0.5151,36,33,2472370,2472534,2468720,2471452
VCA0057,CDS,NC_002506,VCA0058,CDS,NC_002506,45,5,4.0180785821492125e-64,3.694107206535412e-61,2,+,64709,64761,66114,66145,+,0.569,0.3199,52,32,64102,65378,65579,66423
VC0038,CDS,NC_002505,VCA0933,CDS,NC_002506,45,2,2.043197946165387e-22,6.734017552885637e-20,2,-,36566,36595,886178,886214,+,0.7654,0.31,30,36,36526,36630,886077,886287
VC1308,CDS,NC_002505,VC1307,CDS,NC_002505,45,2,3.135785798578301e-56,2.4921723790019582e-53,2,+,1390780,1390815,1389282,1389323,+,0.4775,0.5275,36,42,1390055,1391469,1388845,1389853
CsrD,sRNA,NC_002506,VqmR,sRNA,NC_002506,45,1,1.0011467994514413e-20,3.0989688881540763e-18,2,-,783986,784031,1031532,1031569,+,0.4102,0.1212,45,38,783849,784129,1031475,1031589
VC0446:VCt029,IGR,NC_002505,VC0446,CDS,NC_002505,45,6,4.382341091368513e-43,2.638246373762942e-40,2,-,477776,477812,476155,476215,-,0.5719,0.4357,37,60,477319,478376,475112,476947
VC2763,CDS,NC_002505,VC2765,CDS,NC_002505,45,3,2.4378848840684243e-60,2.0860459043489525e-57,2,-,2949856,2949895,2951953,2951985,-,0.5935,0.5129,39,33,2949696,2950096,2951537,2952439
VC0410,CDS,NC_002505,VC0407,CDS,NC_002505,45,1,1.662855928794298e-22,5.502139781079683e-20,2,+,436273,436307,434600,434633,+,0.484,0.3412,34,34,436051,436481,434337,434816
VC0762,CDS,NC_002505,VC0758,CDS,NC_002505,45,7,3.0416666269896295e-24,1.0761529365765022e-21,2,+,814657,814692,810672,810704,+,0.5845,0.3495,35,33,814155,815312,810117,811047
VC0904,CDS,NC_002505,VC0903,CDS,NC_002505,45,1,3.4151919063659236e-61,2.9678096448140094e-58,2,+,964957,964994,963777,963811,+,0.1316,0.7888,37,34,964734,965060,963671,964018
VC1985,CDS,NC_002505,VC1987,CDS,NC_002505,45,0,2.5913624314693677e-46,1.6860079792139968e-43,2,-,2137930,2137990,2140022,2140055,-,0.5123,0.5419,61,33,2137111,2138732,2139767,2140355
VC0656,CDS,NC_002505,VC0657:VC0659,IGR,NC_002505,45,1,2.782867522357207e-49,1.9200384276849623e-46,2,+,700897,700934,702541,702574,+,0.6805,0.5843,38,33,700750,701118,701949,703578
VC0061,CDS,NC_002505,VCt003:VC0060,IGR,NC_002505,45,0,3.402338316168995e-27,1.3392929706685606e-24,2,+,60757,60796,59221,59253,+,0.6026,0.3885,39,33,60193,61819,59107,59332
VC0420,CDS,NC_002505,VC0416,CDS,NC_002505,45,2,6.538889065613356e-17,1.6866013331940233e-14,2,+,448245,448316,443755,443787,+,0.598,0.4019,71,33,446700,450577,443276,444146
VC2514,CDS,NC_002505,VC2517,CDS,NC_002505,45,1,9.260035656413067e-59,7.726182020413085e-56,2,-,2702874,2702912,2704530,2704564,-,0.614,0.4772,38,34,2702365,2703627,2704234,2704883
VCr020:VCt088,IGR,NC_002505,VCr016:VCr017,IGR,NC_002505,45,6,1.8238652470057457e-53,1.3768994726706452e-50,2,-,2931147,2931186,2676403,2676437,-,0.5946,0.373,39,35,2931043,2931293,2676348,2676478
Vcr090,sRNA,NC_002506,VC0985,CDS,NC_002505,45,0,4.41654825998806e-25,1.6243777753387866e-22,2,+,3215,3255,1049823,1049859,+,0.8386,0.1568,40,37,3201,3278,1048289,1050176
VC2399,CDS,NC_002505,VC2400,CDS,NC_002505,45,3,5.337888543305264e-45,3.366846944947483e-42,2,-,2567927,2567964,2569386,2569421,-,0.491,0.3637,38,36,2567516,2568324,2568787,2569953
VC0768,5UTR,NC_002505,VC0767,CDS,NC_002505,45,1,2.4418162358651574e-38,1.3131516042160645e-35,2,+,821533,821569,820224,820257,+,1.0,0.8328,37,34,821519,821604,820021,820484
VCA0885,CDS,NC_002506,VCA0886,CDS,NC_002506,45,3,1.6651087536513332e-89,2.2402402905709925e-86,2,-,838227,838275,839582,839636,-,0.6742,0.4048,48,54,837895,838602,839069,840094
VC0404,CDS,NC_002505,VC0420,CDS,NC_002505,45,2,2.814189235007264e-6,0.0002882774336349895,2,+,430757,430798,448729,448772,+,0.5363,0.462,42,43,430258,431236,446870,450458
VC1135,CDS,NC_002505,VC1137,CDS,NC_002505,45,0,2.214777855865986e-73,2.4044221989277095e-70,2,+,1205136,1205177,1206650,1206689,+,0.472,0.4679,42,40,1204706,1205650,1206314,1207032
VC0312:VCr007,IGR,NC_002505,VCA0166,5UTR,NC_002506,45,6,0.00010630808587183787,0.00677652773788988,2,+,323925,323964,184170,184202,+,0.6594,0.4421,39,32,323916,323996,184122,184238
VC2592,CDS,NC_002505,VC2587,CDS,NC_002505,45,3,4.426723445337716e-47,2.926901370604272e-44,2,-,2761904,2761937,2759932,2759967,-,0.5096,0.4878,34,35,2761753,2762063,2759825,2760067
VC1906,CDS,NC_002505,VC1907,CDS,NC_002505,45,5,1.1444016130565414e-48,7.820596692218819e-46,2,-,2057062,2057099,2058437,2058468,-,0.6947,0.4727,38,32,2056718,2057815,2057944,2058940
VC2753,3UTR,NC_002505,VCr007:VCt011,IGR,NC_002505,45,9,4.2498943571081205e-19,1.2184081643851545e-16,2,-,2939086,2939120,325699,325729,+,0.3577,0.2387,34,30,2939006,2939178,325681,325740
VC2577,CDS,NC_002505,VC2581,CDS,NC_002505,45,2,6.4210769026351e-33,2.986296213190031e-30,2,-,2755824,2755861,2757399,2757434,-,0.5096,0.4033,38,35,2755583,2756041,2757108,2757674
VC0517,CDS,NC_002505,VCA0665,3UTR,NC_002506,45,0,3.5396142705084936e-5,0.0026792925923121128,2,-,551103,551145,602109,602144,+,0.6287,0.4734,42,35,550451,552306,602094,602148
VC0252:VC0254,IGR,NC_002505,VC0251,CDS,NC_002505,45,0,2.2022011805837775e-36,1.12640422571713e-33,2,+,260505,260542,258642,258674,+,0.7523,0.4418,38,33,260456,260597,257307,259480
VC2514,CDS,NC_002505,VC2519,CDS,NC_002505,45,1,1.717115544254438e-50,1.2119136102387822e-47,2,-,2703054,2703094,2705692,2705723,-,0.4716,0.5374,41,32,2702433,2703624,2705352,2706136
VC0949,CDS,NC_002505,VC0947,CDS,NC_002505,45,2,9.427216499167989e-46,6.0474249390256636e-43,2,-,1013586,1013632,1011657,1011691,-,0.5622,0.4436,47,35,1013080,1014189,1011036,1012225
VC2657,CDS,NC_002505,VC2656,5UTR,NC_002505,45,1,1.2244951890489807e-48,8.36035602908227e-46,2,+,2828996,2829036,2826661,2826691,+,0.4245,0.4507,41,31,2828553,2829336,2826624,2826768
VC2176,CDS,NC_002505,VC2175,CDS,NC_002505,45,1,3.621366061864017e-41,2.0803871331756742e-38,2,-,2322299,2322342,2321037,2321070,-,0.2556,0.71,44,34,2321995,2322508,2320837,2321410
VC1846,CDS,NC_002505,VC1845,3UTR,NC_002505,45,0,6.012982717967416e-83,7.384403429966748e-80,2,-,1986151,1986191,1984786,1984821,-,0.6821,0.353,41,35,1985945,1986582,1984689,1984911
VC2270,CDS,NC_002505,VC2271,CDS,NC_002505,45,0,3.729809881696006e-53,2.7919841133798443e-50,2,-,2424923,2424962,2426216,2426249,-,0.6016,0.158,40,34,2424666,2425273,2425856,2426445
VCA0785,CDS,NC_002506,VCA0786,CDS,NC_002506,45,2,3.039444328805436e-65,2.8678689335381786e-62,2,+,729750,729848,731801,731834,+,0.5786,0.4735,98,33,728945,730678,730985,732622
VC0458,CDS,NC_002505,VC0455,CDS,NC_002505,44,1,1.8125880304348602e-68,1.8172310536665131e-65,2,-,488879,488922,487180,487212,-,0.6853,0.3684,44,32,488766,489086,486511,487651
VC2726,CDS,NC_002505,VC2727,CDS,NC_002505,44,0,6.27578506468235e-37,3.24525282248339e-34,2,-,2899559,2899594,2900721,2900759,-,0.7967,0.3898,36,39,2899375,2899957,2900415,2901019
VC0326,CDS,NC_002505,VC0325,CDS,NC_002505,44,1,8.260004722633267e-20,2.4376396624167522e-17,2,+,339536,339577,338398,338431,+,0.3376,0.7293,42,33,339367,339715,338233,338622
VCA0848,CDS,NC_002506,VCA0849,CDS,NC_002506,44,1,1.7963596656394446e-67,1.7680238812337016e-64,2,-,790391,790427,793161,793338,-,0.5172,0.7642,37,178,789948,790915,791169,800588
VC1640,CDS,NC_002505,VC2026,CDS,NC_002505,44,1,6.877550210943639e-81,8.22494963123843e-78,2,+,1766646,1766682,2178824,2178869,-,0.3284,0.3535,36,46,1766456,1766752,2178504,2179052
VC2323,CDS,NC_002505,VC2322,CDS,NC_002505,44,1,2.664699630815365e-46,1.7329748116936264e-43,2,-,2476636,2476688,2474926,2474966,-,0.5579,0.2913,52,40,2476262,2477199,2472894,2475957
VCA0849,CDS,NC_002506,VCA0848,CDS,NC_002506,44,0,1.79635966563943e-67,1.7680238812337016e-64,2,-,792883,792929,790459,790492,-,0.8106,0.4141,47,33,791029,798179,789940,790907
VC0347,CDS,NC_002505,VC0348,CDS,NC_002505,44,1,5.1152998572343996e-33,2.3900742914336914e-30,2,+,370263,370301,371524,371562,+,0.564,0.1327,39,38,370139,370427,371286,371765
VCA0665,CDS,NC_002506,VC1491,CDS,NC_002505,44,0,4.796261155615936e-10,8.061624230161598e-8,2,+,601697,601740,1597041,1597072,-,0.2867,0.4299,43,32,600768,602101,1596481,1597512
VC1012,CDS,NC_002505,VC1014,CDS,NC_002505,44,3,9.131343039852064e-68,9.05830431836806e-65,2,-,1081335,1081372,1082756,1082792,-,0.5523,0.5874,37,37,1081000,1081717,1082350,1083395
VC0609,CDS,NC_002505,VC0610,CDS,NC_002505,44,6,3.3914929511242194e-68,3.3844179823851194e-65,2,+,640713,640753,642219,642253,+,0.5773,0.4171,40,34,640062,641559,641642,642694
VC1887,CDS,NC_002505,VC1886,CDS,NC_002505,44,4,9.644319066806124e-63,8.655474797984995e-60,2,+,2034367,2034430,2032284,2032313,+,0.6028,0.4604,63,30,2034067,2034823,2030476,2033769
VC1093,CDS,NC_002505,VC1095,CDS,NC_002505,44,0,5.699578508312559e-72,6.065261211335297e-69,2,+,1161854,1161896,1163880,1163915,+,0.4759,0.3533,42,35,1161379,1162272,1163264,1164256
VC0393,CDS,NC_002505,VC0394,CDS,NC_002505,44,2,2.429127485772712e-45,1.5431411264488242e-42,2,-,416969,417006,418721,418783,-,0.3511,0.6,37,63,415817,417614,417683,419864
VCA0589,CDS,NC_002506,VCA0591,CDS,NC_002506,44,2,1.8382793044654577e-71,1.9343653421325247e-68,2,-,526873,526908,529460,529492,-,0.5702,0.4943,35,33,526406,527480,528717,530392
VCA0835,CDS,NC_002506,VCA0837,CDS,NC_002506,44,0,4.008172684445103e-57,3.236717582827494e-54,2,-,780642,780698,782334,782367,-,0.4314,0.5843,57,34,780095,781108,781897,783110
VC2574,CDS,NC_002505,VC2577,CDS,NC_002505,44,0,7.120172602910992e-34,3.41580136475531e-31,2,-,2753752,2753790,2755772,2755805,-,0.5689,0.5546,39,34,2753594,2753954,2755594,2756049
VC2023,CDS,NC_002505,VC2020,3UTR,NC_002505,44,2,9.667030414795048e-27,3.7485241329217496e-24,2,-,2176698,2176735,2174073,2174107,-,0.6174,0.0,38,34,2176337,2177254,2174071,2174125
VC2576,CDS,NC_002505,VC2573,CDS,NC_002505,44,0,1.7508738502903165e-27,6.964900373046366e-25,2,-,2754782,2754842,2753336,2753369,-,0.6059,0.5397,60,33,2754331,2755438,2753170,2753584
VC2597,CDS,NC_002505,VC2595,CDS,NC_002505,44,2,3.3853909519410654e-45,2.141593768233583e-42,2,-,2764670,2764710,2763445,2763479,-,0.3542,0.547,40,35,2764444,2764802,2763202,2763692
GcvB,sRNA,NC_002505,VC2023,CDS,NC_002505,44,0,1.2564911440955239e-12,2.5506448612156005e-10,2,-,954846,954881,2177023,2177067,-,0.3715,0.2294,35,44,954749,954922,2176682,2177157
VC2574,CDS,NC_002505,VC2570,CDS,NC_002505,44,0,4.626937142065202e-33,2.165248519416444e-30,2,-,2753753,2753794,2751321,2751356,-,0.5648,0.3666,41,36,2753573,2753949,2751098,2751513
VC0633,CDS,NC_002505,VCA1028,3UTR,NC_002506,44,4,8.450077479622473e-16,2.0606893105954236e-13,2,-,675479,675541,975656,975687,-,0.3802,0.2061,62,32,674838,675896,975641,975715
VC2505,CDS,NC_002505,VC2504,CDS,NC_002505,44,1,7.316304653633952e-69,7.404011865230572e-66,2,-,2693053,2693092,2691826,2691860,-,0.4584,0.7715,40,34,2692684,2693412,2691621,2692197
VC0748,CDS,NC_002505,VC0752,CDS,NC_002505,44,1,5.2502410670371493e-45,3.312950482355498e-42,2,+,801780,801817,804754,804788,+,0.5225,0.4694,38,34,801241,802444,803823,805653
VC2049,CDS,NC_002505,VC2044:VC2048,IGR,NC_002505,44,8,7.394699316627267e-37,3.819918637387658e-34,2,-,2206830,2206866,2204785,2204819,-,0.5392,0.2755,37,34,2206335,2207391,2203529,2205380
VC2476,CDS,NC_002505,VC2475,CDS,NC_002505,44,4,1.7868151136188117e-42,1.0583578435363626e-39,2,-,2657388,2657423,2656046,2656084,-,0.4486,0.8002,36,39,2657054,2657647,2655837,2656502
VC2185,CDS,NC_002505,VC2183,CDS,NC_002505,44,0,1.1995204558460273e-34,5.860886507430565e-32,2,+,2330063,2330107,2328292,2328327,+,0.5173,0.4653,44,36,2329526,2330609,2327912,2328647
VC2534,CDS,NC_002505,VC2532,CDS,NC_002505,44,2,1.1890950023827208e-54,9.151112381718094e-52,2,+,2716266,2716312,2714568,2714603,+,0.4037,0.4697,46,35,2715482,2716831,2714150,2715026
Vcr078,sRNA,NC_002505,Vcr211,sRNA,NC_002505,44,0,6.665708073014002e-5,0.00456970983158378,2,-,2332955,2332996,1861532,1861566,+,0.8186,0.0347,42,35,2332938,2333023,1861527,1861570
VC2033,3UTR,NC_002505,VC1991,3UTR,NC_002505,44,1,1.0389484431245313e-30,4.5496642299395525e-28,2,-,2187573,2187612,2143794,2143824,+,0.1755,0.2238,40,31,2187563,2187630,2143786,2143834
VC1841,CDS,NC_002505,VC1844,CDS,NC_002505,44,2,1.2326084896060444e-56,9.853348024206196e-54,2,-,1981413,1981454,1983520,1983551,-,0.5375,0.5686,41,32,1981272,1981592,1982835,1984448
VC0993,CDS,NC_002505,VC0994,CDS,NC_002505,44,1,5.381698262058775e-63,4.8617578094623886e-60,2,-,1058850,1058891,1060251,1060291,-,0.7133,0.4964,42,40,1058505,1059514,1059721,1060838
VC0129,CDS,NC_002505,VC0125,CDS,NC_002505,44,1,3.923419166153731e-37,2.0379193969385554e-34,2,+,123254,123289,119879,119941,+,0.5667,0.4316,36,62,122924,123602,119239,120450
VC2573,CDS,NC_002505,VC2570,CDS,NC_002505,44,0,9.5050648739921e-39,5.153906802941704e-36,2,-,2753356,2753390,2751310,2751357,-,0.5715,0.363,34,48,2753160,2753594,2751102,2751522
VC2447,CDS,NC_002505,VC2030,3UTR,NC_002505,44,0,3.449115006358833e-18,9.487584788849592e-16,2,-,2627254,2627304,2184610,2184645,+,0.5096,0.7534,51,36,2626779,2627921,2184588,2184648
VC2059,CDS,NC_002505,VC2063,CDS,NC_002505,44,4,3.267406939606719e-11,6.021883741372779e-9,2,-,2214467,2214505,2218630,2218665,-,0.3692,0.5584,38,35,2214193,2214680,2217615,2219955
VC0727:VC0732,IGR,NC_002505,VC0725,CDS,NC_002505,44,1,1.3964375428779255e-63,1.26913263660169e-60,2,+,784996,785034,782337,782377,+,0.8575,0.3535,39,40,784616,786468,781321,782918
VC0695,CDS,NC_002505,VC0696,3UTR,NC_002505,44,0,2.492065562339042e-56,1.9837131498207003e-53,2,+,743974,744012,745747,745778,+,0.5897,0.2583,39,31,743524,744604,745735,745792
VC0428,CDS,NC_002505,VC0437,CDS,NC_002505,44,0,0.00047316684872604405,0.022420410238761027,2,-,456921,456963,467970,468007,+,0.8559,0.3655,42,38,456838,457277,467251,468378
VC2491,CDS,NC_002505,VC2492,CDS,NC_002505,44,2,1.9635216631503423e-100,3.006842091583428e-97,2,+,2672176,2672226,2673784,2673820,+,0.6902,0.4062,51,36,2671852,2672804,2673030,2674332
VC0021,CDS,NC_002505,VC0021:VC0024,IGR,NC_002505,44,0,2.362095566859867e-36,1.205732962372219e-33,2,-,19357,19400,20704,20737,-,0.5553,0.3434,43,34,18933,19850,20225,20975
VC2184,CDS,NC_002505,VC2185,CDS,NC_002505,44,2,2.091792409780932e-51,1.507421039061883e-48,2,+,2329078,2329114,2330288,2330344,+,0.759,0.2599,37,56,2328915,2329521,2330045,2330644
VC2085,CDS,NC_002505,VC2086,CDS,NC_002505,44,3,1.1005114238141452e-57,8.963814264726188e-55,2,-,2244540,2244586,2246074,2246111,-,0.5994,0.4199,47,37,2244068,2245154,2245409,2246652
VCA0590,CDS,NC_002506,VCA0588,CDS,NC_002506,44,2,2.2587143749674316e-78,2.618110581476672e-75,2,-,527986,528023,525904,525939,-,0.5262,0.303,38,36,527463,528568,524951,526435
VC0229,CDS,NC_002505,VC0231,CDS,NC_002505,44,0,6.513129189765645e-45,4.096122170116178e-42,2,-,234158,234194,235865,235898,-,0.4761,0.646,37,33,233712,234574,235325,236914
VCA0239,3UTR,NC_002506,VCA0238,CDS,NC_002506,44,2,6.400950724568923e-78,7.379703595498609e-75,2,+,261136,261170,259556,259633,+,0.6387,0.4594,34,78,261031,261292,258769,260187
VC2177,CDS,NC_002505,VC2179,CDS,NC_002505,44,0,9.183142955392042e-55,7.07083237727772e-52,2,-,2322678,2322718,2324192,2324224,-,0.5929,0.5824,40,32,2322497,2322915,2323778,2324680
VC0065,CDS,NC_002505,VC0062,CDS,NC_002505,44,4,1.562518842857049e-63,1.419217310644451e-60,2,+,64506,64543,62573,62607,+,0.6275,0.4865,38,35,64201,64948,61920,63243
VC1714,CDS,NC_002505,VC1710:VC1712,IGR,NC_002505,44,0,1.3339653048515703e-35,6.684687793866275e-33,2,-,1850777,1850856,1847252,1847286,-,0.6429,0.251,79,34,1849231,1853525,1846143,1847743
VC2260,CDS,NC_002505,VC2259,CDS,NC_002505,44,0,1.0100354445903954e-30,4.429487513623508e-28,2,-,2415848,2415889,2414624,2414660,-,0.371,0.7113,41,36,2415619,2416106,2414419,2415010
VC0252,5UTR,NC_002505,VC0251,CDS,NC_002505,44,3,5.108984040605715e-35,2.523262078527277e-32,2,+,259799,259835,257909,257945,+,1.0,0.7361,36,37,259783,259858,257410,258693
VC2766,CDS,NC_002505,VC2768,CDS,NC_002505,44,1,5.003977742046758e-50,3.49570879026572e-47,2,-,2953221,2953264,2954785,2954817,-,0.5248,0.4906,44,33,2952453,2954004,2954563,2955064
VC1968,CDS,NC_002505,VC1971,CDS,NC_002505,44,4,1.0980754321964865e-37,5.79151195311612e-35,2,-,2120261,2120298,2122439,2122515,-,0.5752,0.5382,38,77,2120014,2120588,2121896,2123290
VCr020:VCt088,IGR,NC_002505,VCr005:VCr006,IGR,NC_002505,44,5,3.5590851746191273e-47,2.3584025925131186e-44,2,-,2931171,2931209,155955,155988,+,0.5121,0.4028,39,34,2931052,2931315,155914,156013
VC2086,CDS,NC_002505,VC2084,CDS,NC_002505,44,3,3.3037058071031386e-62,2.9335233326065786e-59,2,-,2246115,2246154,2243668,2243699,-,0.4164,0.4288,39,31,2245578,2246645,2243189,2244039
VC1894,CDS,NC_002505,VC1896,CDS,NC_002505,44,3,8.102293065272864e-58,6.617311818648463e-55,2,-,2041782,2041820,2043242,2043274,-,0.4335,0.4399,38,33,2041426,2042045,2042712,2043915
VC0308,CDS,NC_002505,VC0309,CDS,NC_002505,44,3,3.3477228211940673e-65,3.152822583197675e-62,2,+,320155,320200,321684,321715,+,0.494,0.4634,45,32,319657,320651,320835,322585
VC1515,CDS,NC_002505,VC1516,CDS,NC_002505,44,0,1.585192437307362e-81,1.9063425571880273e-78,2,-,1628384,1628429,1629881,1629915,-,0.586,0.3256,45,35,1628099,1628752,1629229,1630437
VC0045,CDS,NC_002505,VC0043,CDS,NC_002505,44,2,4.820261181099982e-51,3.4521913311504316e-48,2,-,43765,43812,41118,41150,-,0.5446,0.5708,47,32,43341,44295,40562,41921
VC2291,CDS,NC_002505,VC2290,CDS,NC_002505,44,0,8.421209306915654e-48,5.634768758492831e-45,2,-,2446479,2446518,2445177,2445213,-,0.5027,0.7631,40,37,2446173,2446772,2444922,2445642
VC2077,CDS,NC_002505,VC2080,CDS,NC_002505,44,2,1.0053820738452581e-41,5.865117994478232e-39,2,-,2235107,2235146,2237707,2237740,-,0.3994,0.7846,39,34,2233785,2235994,2237031,2240341
VC0248,CDS,NC_002505,VC0246,CDS,NC_002505,44,1,1.0264410314562055e-35,5.155642227499278e-33,2,+,254628,254663,253354,253389,+,0.489,0.4067,36,35,254467,254761,252931,253695
VC2403,CDS,NC_002505,VC2401,CDS,NC_002505,44,3,2.456278084720728e-45,1.559074402679625e-42,2,-,2572870,2572952,2570512,2570542,-,0.5182,0.4588,82,31,2572213,2573586,2569985,2571024
VC2570,CDS,NC_002505,VC2574,CDS,NC_002505,44,0,4.62693714206516e-33,2.165248519416444e-30,2,-,2751319,2751366,2753736,2753775,-,0.4628,0.5031,48,40,2751112,2751531,2753578,2753968
VCA1115,CDS,NC_002506,VCA1114,CDS,NC_002506,44,2,1.1547156241980377e-74,1.2756475354272823e-71,2,-,1071788,1071825,1070373,1070409,-,0.3525,0.5964,37,37,1071164,1072240,1070035,1070938
VC2593,CDS,NC_002505,VC2587,CDS,NC_002505,44,1,1.1619986286289325e-28,4.794517068865024e-26,2,-,2762333,2762371,2759954,2759987,-,0.6761,0.4089,38,33,2762089,2762824,2759839,2760101
VC0419,CDS,NC_002505,VC0415,CDS,NC_002505,44,6,1.8974681296185486e-19,5.5133047649743736e-17,2,+,445868,445903,442753,442786,+,0.5492,0.395,36,33,445191,446653,442190,443216
VC2322,CDS,NC_002505,VC2323,CDS,NC_002505,43,0,7.402151440492275e-45,4.6494088779098724e-42,2,-,2474466,2474516,2476533,2476566,-,0.4364,0.6302,50,34,2472698,2475753,2476244,2477152
VC2122,CDS,NC_002505,VC2120,CDS,NC_002505,43,3,1.9115588144334482e-55,1.4924520204813687e-52,2,-,2277147,2277184,2275711,2275744,-,0.5803,0.4333,37,33,2277019,2277327,2275137,2276094
VCA0930,CDS,NC_002506,VCA0929,CDS,NC_002506,43,0,7.359412259179382e-70,7.559325400643799e-67,2,-,883904,883943,882492,882526,-,0.3422,0.575,40,35,883372,884238,882036,883154
VC2448,CDS,NC_002505,VC1901,CDS,NC_002505,43,3,0.0009346146440759774,0.03715012467820007,2,-,2628242,2628287,2050493,2050526,+,0.8493,0.3881,45,33,2627999,2629082,2049602,2051142
