name1,type1,ref1,name2,type2,ref2,nb_ints,nb_multi,p_value,fdr,in_libs,strand1,meanleft1,meanright1,meanleft2,meanright2,strand2,length1,length2,minleft1,maxright1,minleft2,maxright2,relmean1,relmean2,relmin1,relmin2,relmax1,relmax2
mcrB,CDS,NC_000913.3,gcvB,ncRNA,NC_000913.3,256,0,7.011860585510231e-25,2.0538187901754886e-22,6,-,4579174,4579203,2942769,2942797,+,30,28,4578019,4579328,2942695,2942901,0.0969,0.3624,0.9558,0.0,0.0065,1.0
yacH,CDS,NC_000913.3,gcvB,ncRNA,NC_000913.3,255,0,3.3583584008985523e-104,3.928758732460285e-101,6,-,121722,121756,2942764,2942792,+,34,29,121539,130307,2942695,2942902,1.0,0.3353,1.0,0.0,0.5143,1.0
folX,CDS,NC_000913.3,fnrS,ncRNA,NC_000913.3,253,0,8.492952609601135e-103,9.845659962140588e-100,6,+,2421357,2421387,1409192,1409220,+,31,28,2421297,2421707,1409130,1409251,0.1733,0.5399,0.0,0.0085,1.0,1.0
zapB,CDS,NC_000913.3,cyaR,ncRNA,NC_000913.3,252,0,3.7728843476622413e-20,9.503298133795129e-18,6,+,4118560,4118592,2167160,2167189,+,32,30,4118322,4118843,2167113,2167200,0.317,0.5366,0.0,0.0,1.0,1.0
eutA:eutA,IGR,NC_000913.3,mgrR,ncRNA,NC_000913.3,251,0,9.07142269697775e-178,1.837578997994789e-174,6,-,2560255,2560286,1622829,1622857,-,31,29,2559373,2563295,1622816,1622903,0.7847,0.8689,0.9297,1.0,0.3071,0.1134
ldcA,CDS,NC_000913.3,chiX,ncRNA,NC_000913.3,250,0,9.090517592458207e-11,1.3720585570461656e-8,6,-,1242876,1242905,507251,507281,+,30,30,1242058,1243098,507212,507288,0.1909,0.577,1.0,0.0964,0.0,1.0
ymgC,CDS,NC_000913.3,rprA,ncRNA,NC_000913.3,250,0,0.0,0.0,6,+,1216684,1216714,1770440,1770468,+,31,29,1216676,1216719,1770429,1770478,0.0,0.6569,0.0,0.5481,0.0,1.0
tnaB,CDS,NC_000913.3,tnaA,CDS,NC_000913.3,247,0,3.3257688395413565e-23,9.316001347844526e-21,6,+,3890881,3890911,3889439,3889467,+,31,29,3890176,3891519,3888618,3890200,0.5417,0.5011,0.0,0.0,1.0,1.0
tdcB,CDS,NC_000913.3,mgrR,ncRNA,NC_000913.3,246,0,4.441092343199043e-21,1.158050934930965e-18,6,-,3265776,3265803,1622828,1622856,-,28,28,3265041,3266021,1622816,1622904,0.2268,0.8804,0.998,1.0,0.0071,0.1031
mglB,CDS,NC_000913.3,fliC,CDS,NC_000913.3,245,0,4.604765983691407e-8,5.443113412276305e-6,6,-,2240201,2240231,2002066,2002096,-,31,30,2239277,2240366,2001910,2003586,0.1166,1.0,1.0,1.0,0.0,0.0134
nirB,CDS,NC_000913.3,nirD,CDS,NC_000913.3,245,0,5.916164591414732e-292,1.792919300613473e-288,6,+,3495158,3495189,3496773,3496801,+,31,29,3493990,3495908,3496544,3496955,0.4633,0.6816,0.0,0.0,0.746,1.0
rcsC,CDS,NC_000913.3,rybB,ncRNA,NC_000913.3,244,0,3.780671355482631e-198,8.174724778802245e-195,6,-,2312810,2312840,887979,888004,-,31,25,2312732,2317481,887975,888059,1.0,0.9675,1.0,1.0,0.8406,0.0
pspG,CDS,NC_000913.3,spf,ncRNA,NC_000913.3,243,0,8.414135910890028e-130,1.2800095712440487e-126,6,+,4263175,4263201,4049963,4049989,+,26,27,4262813,4263245,4049899,4050008,1.0,0.5956,0.0,0.0,1.0,1.0
glpK,CDS,NC_000913.3,uhpT,CDS,NC_000913.3,241,0,8.91534996029074e-17,1.9320557304992903e-14,6,-,4116104,4116136,3845753,3845782,-,32,29,4115593,4117243,3845731,3845965,0.7197,1.0,1.0,1.0,0.0,0.8641
glf,CDS,NC_000913.3,fnrS,ncRNA,NC_000913.3,240,0,8.215686169186579e-28,2.6888138410802393e-25,6,-,2107965,2107995,1409208,1409237,+,30,29,2107212,2108349,1409131,1409251,0.3025,0.6721,1.0,0.0169,0.0,1.0
tdcC,CDS,NC_000913.3,cyaR,ncRNA,NC_000913.3,240,0,2.659614503856228e-7,2.876980805592134e-5,6,-,3264605,3264638,2167161,2167191,+,33,30,3263974,3265036,2167114,2167201,0.2846,0.5577,0.7836,0.0,0.0,1.0
asnA,CDS,NC_000913.3,gcvB,ncRNA,NC_000913.3,238,0,1.7176075429135867e-10,2.5396506857819373e-8,6,+,3927343,3927376,2942813,2942841,+,33,28,3927130,3928339,2942695,2942902,0.2228,0.5777,0.0,0.0,1.0,1.0
gatZ,CDS,NC_000913.3,gatY,CDS,NC_000913.3,238,0,1.354430176116906e-111,1.720434758263032e-108,6,-,2175543,2175573,2176934,2176963,-,31,30,2175050,2176110,2176324,2177213,0.592,0.3159,1.0,1.0,0.1672,0.0
rybB,ncRNA,NC_000913.3,rbsK,CDS,NC_000913.3,238,0,3.0622370261262256e-219,7.057429487296022e-216,6,-,888014,888043,3937238,3937266,+,29,29,887977,888086,3937219,3937279,0.1707,0.0,1.0,0.0,0.0,0.0
secG,CDS,NC_000913.3,cyaR,ncRNA,NC_000913.3,235,0,3.2386963138868e-43,1.5919619394539433e-40,6,-,3322159,3322187,2167160,2167189,+,29,30,3322019,3322507,2167110,2167201,0.9562,0.5403,1.0,0.0,0.0,1.0
tdcB,CDS,NC_000913.3,uhpT,CDS,NC_000913.3,233,0,1.763440334153207e-31,6.445500022493372e-29,6,-,3265333,3265363,3845739,3845769,-,31,30,3265032,3266034,3845731,3845912,0.6719,1.0,1.0,1.0,0.0,0.9022
yqjA,CDS,NC_000913.3,arcZ,ncRNA,NC_000913.3,233,0,3.1181197905008577e-53,1.8491507347429578e-50,6,+,3247697,3247728,3350656,3350683,+,32,28,3247597,3248208,3350632,3350698,0.0,0.6585,0.0,0.4583,0.6571,1.0
truA,CDS,NC_000913.3,cpxQ,ncRNA,NC_000913.3,231,0,1.4189535403964861e-189,2.968072933012278e-186,6,-,2435023,2435054,4106349,4106377,+,32,28,2434755,2435269,4106321,4106389,0.7156,0.344,1.0,0.0,0.452,1.0
aceF,CDS,NC_000913.3,fliC,CDS,NC_000913.3,231,0,2.332574367491708e-72,1.8900187157596655e-69,6,+,127475,127508,2002113,2002142,-,33,29,125780,127746,2001912,2003577,0.9584,0.9979,0.0449,1.0,1.0,0.0194
fliC,CDS,NC_000913.3,livF,CDS,NC_000913.3,229,0,3.107025238719861e-168,6.039539226531622e-165,6,-,2002422,2002454,3592633,3592661,-,32,29,2001927,2003585,3592563,3592671,0.77,1.0,1.0,1.0,0.014,1.0
rmf,CDS,NC_000913.3,gcvB,ncRNA,NC_000913.3,229,0,5.438910285156331e-19,1.3050638102498027e-16,6,+,1015795,1015825,2942848,2942876,+,30,28,1015663,1015929,2942703,2942902,0.6618,0.7468,0.0,0.0343,1.0,1.0
insB-5,CDS,NC_000913.3,mcaS,ncRNA,NC_000913.3,227,0,2.0051413129492248e-187,4.149122491325724e-184,6,-,1978241,1978272,1405663,1405691,-,31,28,1978181,1978393,1405656,1405732,1.0,0.9551,1.0,1.0,1.0,0.2065
gltP,CDS,NC_000913.3,gcvB,ncRNA,NC_000913.3,227,0,2.1624340860058463e-11,3.4081714520386733e-9,6,+,4294423,4294452,2942761,2942789,+,30,29,4294345,4295874,2942693,2942902,0.0,0.3225,0.0,0.0,1.0,1.0
tnaA,CDS,NC_000913.3,tnaB,CDS,NC_000913.3,226,0,4.338650204793804e-17,9.54203058383334e-15,6,+,3889324,3889355,3890816,3890844,+,31,28,3888626,3890197,3890185,3891525,0.4418,0.4656,0.0,0.0,1.0,1.0
gcvB,ncRNA,NC_000913.3,umpH,CDS,NC_000913.3,226,0,1.2000142799099683e-14,2.3349863298153122e-12,6,+,2942742,2942773,699206,699230,-,32,24,2942695,2942884,699163,700172,0.3817,1.0,0.0,1.0,0.9216,0.2048
minC,CDS,NC_000913.3,chiX,ncRNA,NC_000913.3,225,0,5.500863219330205e-7,5.72207225673673e-5,6,-,1225450,1225480,507251,507280,+,31,30,1225356,1226062,507204,507288,0.8623,0.5706,1.0,0.0,0.0259,1.0
hypE,CDS,NC_000913.3,arcZ,ncRNA,NC_000913.3,225,0,8.485479564702233e-88,8.289042866454393e-85,6,+,2854166,2854199,3350655,3350684,+,33,30,2853324,2854292,3350585,3350698,0.9361,0.6527,0.0693,0.0667,1.0,1.0
glpK,CDS,NC_000913.3,cpxQ,ncRNA,NC_000913.3,223,0,2.0495901669102453e-51,1.1791393331094894e-48,6,-,4116327,4116358,4106350,4106379,+,32,29,4115665,4117238,4106326,4106389,0.5725,0.3582,1.0,0.0,0.0,1.0
rrlC:rrfC,IGR,NC_000913.3,rrlD:alaU,IGR,NC_000913.3,222,0,0.0,0.0,6,+,3946624,3946656,3426835,3426864,-,32,29,3946614,3946694,3426772,3426921,0.5304,0.701,0.0659,1.0,0.9451,0.2081
cysB,CDS,NC_000913.3,gcvB,ncRNA,NC_000913.3,222,0,0.0007026319668758424,0.03336367822955152,6,+,1333917,1333947,2942785,2942813,+,31,28,1333773,1334781,2942695,2942902,0.0949,0.4401,0.0,0.0,0.9507,1.0
rppH,CDS,NC_000913.3,cyaR,ncRNA,NC_000913.3,220,0,6.364233233545992e-30,2.2369495184419617e-27,6,-,2968710,2968741,2167162,2167191,+,31,30,2968434,2968993,2167117,2167206,0.4446,0.5602,1.0,0.0349,0.0,1.0
gltB,CDS,NC_000913.3,fnrS,ncRNA,NC_000913.3,219,0,4.0306811243876455e-23,1.1233341929566926e-20,6,+,3354833,3354864,1409202,1409231,+,32,29,3354500,3359159,1409129,1409251,0.0313,0.627,0.0,0.0,0.9942,1.0
tap,CDS,NC_000913.3,tar,CDS,NC_000913.3,218,0,3.827293786335369e-167,7.4022362069898e-164,6,-,1970080,1970111,1971750,1971778,-,32,29,1969408,1970960,1971010,1972682,0.5447,0.5661,0.9844,1.0,0.015,0.0054
hupA,CDS,NC_000913.3,hupB,CDS,NC_000913.3,215,0,5.354099467529292e-147,9.118055083907992e-144,6,+,4200451,4200477,461674,461704,+,26,30,4200196,4200488,461355,461787,0.7208,0.8225,0.0,0.0,0.761,1.0
infC,CDS,NC_000913.3,uhpT,CDS,NC_000913.3,215,0,1.4684523541614668e-77,1.2729199856245747e-74,6,-,1800056,1800090,3845741,3845770,-,34,29,1799986,1800536,3845730,3845824,1.0,1.0,1.0,1.0,0.1882,0.9655
rpnC,CDS,NC_000913.3,gcvB,ncRNA,NC_000913.3,215,0,4.437011789043262e-9,5.792783786822191e-7,6,+,147741,147769,2942839,2942866,+,28,28,147016,148099,2942696,2942902,0.8883,0.7013,0.0532,0.0,1.0,1.0
rpoE,CDS,NC_000913.3,cyaR,ncRNA,NC_000913.3,215,0,3.4440962401243894e-45,1.7487603124047952e-42,6,-,2709940,2709969,2167164,2167194,+,30,30,2709411,2710027,2167116,2167201,0.0741,0.5917,1.0,0.0233,0.0,1.0
ompL,CDS,NC_000913.3,glnA,CDS,NC_000913.3,214,0,0.0,0.0,6,-,4058054,4058083,4056521,4056549,-,29,29,4058019,4058180,4056425,4057067,1.0,1.0,1.0,1.0,1.0,0.6863
atoC,CDS,NC_000913.3,chiX,ncRNA,NC_000913.3,214,0,4.939991682670674e-5,0.003603675244189929,6,+,2323013,2323043,507251,507281,+,31,30,2321889,2323249,507214,507288,0.8503,0.5743,0.0166,0.1205,0.9986,1.0
rrlC:rrfC,IGR,NC_000913.3,gltV:rrlE,IGR,NC_000913.3,213,0,0.0,0.0,6,+,3946625,3946656,4209956,4209986,+,31,30,3946614,3946694,4209927,4210018,0.5282,0.5555,0.0659,0.401,0.9451,0.875
ycgR,CDS,NC_000913.3,chiX,ncRNA,NC_000913.3,209,0,2.797709521732922e-9,3.7284613677806283e-7,6,-,1243128,1243156,507251,507280,+,28,30,1243064,1244447,507210,507288,1.0,0.5723,1.0,0.0723,0.109,1.0
ypfH,CDS,NC_000913.3,uhpT,CDS,NC_000913.3,209,0,7.0086996719973475e-28,2.2957458051563125e-25,6,-,2590921,2590951,3845737,3845766,-,31,29,2590851,2590971,3845729,3845943,1.0,1.0,1.0,1.0,1.0,0.8799
rpsT,CDS,NC_000913.3,cyaR,ncRNA,NC_000913.3,208,0,1.790125743546096e-44,8.97111726627966e-42,6,-,20739,20766,2167162,2167191,+,27,30,20493,21083,2167113,2167201,1.0,0.5633,1.0,0.0,0.0,1.0
udp,CDS,NC_000913.3,spf,ncRNA,NC_000913.3,207,0,1.0423293361930617e-9,1.4420225470332473e-7,6,+,4016567,4016596,4049958,4049986,+,30,28,4016221,4017052,4049875,4050008,0.2177,0.5503,0.0,0.0,0.816,1.0
gpmM,CDS,NC_000913.3,cyaR,ncRNA,NC_000913.3,207,0,0.0006393379561559566,0.031096645169638372,6,+,3785493,3785523,2167159,2167188,+,30,30,3785233,3786792,2167113,2167201,0.1704,0.5311,0.0,0.0,0.9922,1.0
insB-5,CDS,NC_000913.3,arcZ,ncRNA,NC_000913.3,206,0,6.293467515204314e-45,3.1746048280266334e-42,6,-,1978247,1978278,3350654,3350681,+,32,27,1978204,1978832,3350640,3350712,1.0,0.6496,1.0,0.525,0.3757,1.0
waaU:waaU,IGR,NC_000913.3,fnrS,ncRNA,NC_000913.3,206,0,5.296721320153038e-27,1.673724798833482e-24,6,-,3797733,3797763,1409195,1409223,+,31,28,3797107,3797951,1409131,1409251,0.0553,0.5651,0.2173,0.0169,0.0091,1.0
flhD,CDS,NC_000913.3,mcaS,ncRNA,NC_000913.3,204,0,1.6800353194655828e-220,3.895242853738518e-217,6,-,1978058,1978088,1405666,1405693,-,31,28,1977838,1978213,1405657,1405745,0.311,0.9236,1.0,1.0,0.0,0.0652
shiA,CDS,NC_000913.3,gcvB,ncRNA,NC_000913.3,204,0,1.4191152822921718e-5,0.0011675666326065174,6,+,2053704,2053731,2942846,2942873,+,28,28,2053535,2054961,2942695,2942902,0.0676,0.736,0.0,0.0,1.0,1.0
clpA,CDS,NC_000913.3,cyaR,ncRNA,NC_000913.3,204,0,1.0716618039006986e-10,1.6074050016504167e-8,6,+,924145,924175,2167161,2167190,+,30,30,923241,925698,2167113,2167201,0.4003,0.5498,0.0,0.0,1.0,1.0
nadE,CDS,NC_000913.3,cyaR,ncRNA,NC_000913.3,201,0,8.228360267861245e-50,4.576478427072497e-47,6,+,1822482,1822509,2167164,2167194,+,28,30,1822338,1823406,2167113,2167201,0.0621,0.5902,0.0,0.0,1.0,1.0
yqgA,CDS,NC_000913.3,gltI,CDS,NC_000913.3,201,0,2.601704380364235e-17,5.7814167448626236e-15,6,+,3110400,3110427,686694,686720,-,28,27,3109535,3110466,686680,686849,1.0,1.0,0.0,1.0,1.0,0.989
srlA,CDS,NC_000913.3,cpxQ,ncRNA,NC_000913.3,200,0,2.6260334039925756e-61,1.7794104058015115e-58,6,+,2825884,2825914,4106352,4106381,+,31,29,2825789,2826386,4106309,4106389,0.1461,0.3983,0.0,0.0,0.984,1.0
rrlH:rrfH,IGR,NC_000913.3,rrlG:gltW,IGR,NC_000913.3,200,2,0.0,0.0,6,+,228676,228708,2729230,2729260,-,33,30,228669,228750,2729213,2729292,0.4998,0.7506,0.0652,0.847,0.9457,0.4153
argP,CDS,NC_000913.3,gcvB,ncRNA,NC_000913.3,199,0,0.00032393781439915,0.018153299660473275,6,+,3059796,3059826,2942779,2942807,+,31,29,3059723,3060603,2942695,2942901,0.0826,0.4074,0.0,0.0,0.9518,1.0
fnrS,ncRNA,NC_000913.3,marA,CDS,NC_000913.3,199,0,1.1185893325771566e-89,1.1039013941870857e-86,6,+,1409137,1409169,1619660,1619689,+,32,29,1409127,1409241,1619552,1619984,0.3429,0.2261,0.0,0.0,0.9492,1.0
gltA,CDS,NC_000913.3,fnrS,ncRNA,NC_000913.3,199,0,8.828413052234431e-24,2.5132180378187395e-21,6,-,753575,753605,1409196,1409226,+,31,30,753203,754370,1409136,1409251,0.6719,0.5741,0.986,0.0593,0.0764,1.0
rrlH:rrfH,IGR,NC_000913.3,rrlD:alaU,IGR,NC_000913.3,196,0,0.0,0.0,6,+,228684,228715,3426843,3426871,-,32,29,228664,228753,3426769,3426895,0.5758,0.6583,0.0109,1.0,0.9783,0.3584
gatB,CDS,NC_000913.3,cyaR,ncRNA,NC_000913.3,196,0,4.685605925196297e-6,0.000423629627174918,6,-,2174338,2174368,2167159,2167188,+,31,30,2174267,2174569,2167112,2167201,0.6952,0.5256,1.0,0.0,0.0,1.0
ftsK,CDS,NC_000913.3,cyaR,ncRNA,NC_000913.3,196,0,4.071057984478877e-42,1.948836723890853e-39,6,+,936561,936593,2167165,2167194,+,32,30,933155,937279,2167114,2167201,0.8446,0.5967,0.0,0.0,1.0,1.0
gpsA,CDS,NC_000913.3,arcZ,ncRNA,NC_000913.3,194,0,6.020963726309216e-69,4.6532981887914954e-66,6,-,3782686,3782717,3350660,3350689,+,32,30,3782568,3783668,3350632,3350698,0.9255,0.6977,1.0,0.4583,0.0,1.0
gatD,CDS,NC_000913.3,cyaR,ncRNA,NC_000913.3,193,0,1.0516367850300641e-7,1.1950189376604253e-5,6,-,2172512,2172543,2167163,2167192,+,31,30,2171728,2172888,2167113,2167201,0.317,0.5724,1.0,0.0,0.0,1.0
clpS,CDS,NC_000913.3,cyaR,ncRNA,NC_000913.3,192,0,1.1789460982762772e-70,9.355702997081965e-68,6,+,923176,923208,2167161,2167190,+,33,30,922852,923250,2167116,2167201,0.9222,0.5534,0.0,0.0233,1.0,1.0
yacL,CDS,NC_000913.3,cyaR,ncRNA,NC_000913.3,192,0,2.4011639959831977e-83,2.25955402838635e-80,6,+,134579,134610,2167162,2167191,+,31,30,134338,134900,2167116,2167201,0.6145,0.564,0.0,0.0233,1.0,1.0
gnsB,CDS,NC_000913.3,uhpT,CDS,NC_000913.3,191,0,1.0969125262509015e-63,7.718073056506778e-61,6,-,1637678,1637710,3845736,3845765,-,32,30,1637585,1637790,3845729,3845998,0.416,1.0,1.0,1.0,0.0,0.8404
yedD,CDS,NC_000913.3,mgrR,ncRNA,NC_000913.3,191,0,3.5824115339391856e-7,3.810931367526202e-5,6,-,2003632,2003663,1622831,1622859,-,32,28,2003591,2003677,1622816,1622915,1.0,0.8471,1.0,1.0,1.0,0.0
hupB,CDS,NC_000913.3,glpX,CDS,NC_000913.3,191,0,7.077869431188268e-29,2.4085970900144205e-26,6,+,461477,461507,4114541,4114571,-,31,30,461352,461764,4114477,4115485,0.2084,1.0,0.0,1.0,1.0,0.0931
nanC,CDS,NC_000913.3,mgrR,ncRNA,NC_000913.3,189,0,3.723796997620604e-27,1.1874161264682854e-24,6,-,4539301,4539332,1622824,1622852,-,31,29,4538759,4539446,1622816,1622900,0.2358,0.9263,1.0,1.0,0.0768,0.1443
tar,CDS,NC_000913.3,tap,CDS,NC_000913.3,189,0,6.574192977757556e-134,1.0285645606042074e-130,6,-,1971720,1971750,1970098,1970126,-,31,28,1970996,1972708,1969365,1971010,0.566,0.5529,1.0,1.0,0.0,0.0
hemX,CDS,NC_000913.3,gcvB,ncRNA,NC_000913.3,188,0,1.2649813807841642e-6,0.0001251258722320299,6,-,3988886,3988917,2942772,2942800,+,32,28,3987940,3989094,2942694,2942902,0.1257,0.3766,0.9534,0.0,0.0,1.0
infA,CDS,NC_000913.3,mgrR,ncRNA,NC_000913.3,187,0,1.1420025498603405e-120,1.621892248663092e-117,6,-,922583,922615,1622829,1622857,-,32,29,922574,922661,1622816,1622892,1.0,0.8763,1.0,1.0,1.0,0.2268
rpsP,CDS,NC_000913.3,fliC,CDS,NC_000913.3,187,0,9.070490440390435e-57,5.73241591167e-54,6,-,2745968,2745991,2001937,2001966,-,24,30,2745934,2746176,2001911,2003586,0.779,1.0,1.0,1.0,0.0363,0.0134
ttcA:ttcA,IGR,NC_000913.3,arcZ,ncRNA,NC_000913.3,186,0,8.277568601664044e-161,1.509887358217941e-157,6,-,1408932,1408961,3350658,3350686,+,29,29,1408917,1409006,3350642,3350698,0.6629,0.6767,0.6793,0.5417,0.6465,1.0
yjdC,CDS,NC_000913.3,gltI,CDS,NC_000913.3,186,0,9.82012879148598e-14,1.8101347457559066e-11,6,-,4362563,4362590,686689,686713,-,27,25,4362549,4363312,686681,686839,1.0,1.0,1.0,1.0,0.0,1.0
gntP,CDS,NC_000913.3,spf,ncRNA,NC_000913.3,186,0,2.2957337471201824e-70,1.8032238956283035e-67,6,-,4539636,4539664,4049952,4049979,+,28,27,4539490,4551279,4049897,4050009,1.0,0.5,1.0,0.0,0.0127,1.0
ftsZ,CDS,NC_000913.3,cyaR,ncRNA,NC_000913.3,185,0,3.792939379028547e-14,7.177102828225803e-12,6,+,105585,105617,2167161,2167191,+,33,30,105263,106495,2167113,2167201,0.2717,0.5545,0.0,0.0,1.0,1.0
gcvB,ncRNA,NC_000913.3,waaP,CDS,NC_000913.3,184,0,7.840130072944679e-9,9.978509994526703e-7,6,+,2942741,2942771,3805161,3805188,-,31,28,2942695,2942897,3805127,3805439,0.3703,0.9892,0.0,1.0,0.9853,0.6412
dtpB,CDS,NC_000913.3,cyaR,ncRNA,NC_000913.3,184,0,7.805991122357441e-7,7.956467312451825e-5,6,+,3641786,3641814,2167160,2167190,+,29,30,3640775,3642504,2167112,2167201,0.6487,0.5458,0.0,0.0,1.0,1.0
ydfK,CDS,NC_000913.3,ynaE,CDS,NC_000913.3,184,0,2.346129687741367e-308,7.652339390578046e-305,6,+,1633168,1633198,1434086,1434115,-,30,29,1633021,1633468,1433719,1434238,0.542,0.5884,0.0,1.0,1.0,0.0
fhlA,CDS,NC_000913.3,oxyS,ncRNA,NC_000913.3,184,0,0.0,0.0,6,+,2854299,2854331,4158280,4158309,-,32,30,2854286,2854338,4158277,4158323,0.0,1.0,0.0,1.0,0.0,0.6514
yjaA,CDS,NC_000913.3,gltU:rrlC,IGR,NC_000913.3,183,0,0.0,0.0,6,+,4212965,4212997,3943617,3943646,+,33,30,4212954,4213036,3943587,3943696,0.0,0.5529,0.0,0.3958,0.0,0.9635
lpp,CDS,NC_000913.3,glpX,CDS,NC_000913.3,182,0,6.9160304840644075e-112,8.814022836676243e-109,6,+,1757402,1757431,4114538,4114567,-,29,30,1757382,1757694,4114519,4115337,0.0434,1.0,0.0,1.0,1.0,0.2396
yhjJ,CDS,NC_000913.3,gcvB,ncRNA,NC_000913.3,181,0,1.8839221721457518e-9,2.54861891632086e-7,6,-,3679385,3679415,2942809,2942837,+,31,28,3679171,3681898,2942695,2942902,1.0,0.5571,1.0,0.0,0.0281,1.0
glf,CDS,NC_000913.3,cyaR,ncRNA,NC_000913.3,181,0,5.451664260190866e-25,1.6066087969356816e-22,6,-,2108121,2108151,2167160,2167190,+,30,30,2107290,2108331,2167113,2167200,0.1611,0.5448,0.942,0.0,0.0,1.0
gcvB,ncRNA,NC_000913.3,ebgR,CDS,NC_000913.3,181,0,1.5063655544463e-9,2.054459490537695e-7,6,+,2942758,2942789,3221487,3221516,+,32,29,2942695,2942883,3221404,3222353,0.4597,0.0221,0.0,0.0,0.9167,0.9023
insH-1,CDS,NC_000913.3,insH21,CDS,NC_000913.3,180,1,1.3517617121819116e-291,4.064567937678609e-288,6,-,274531,274562,1300172,1300200,+,32,29,273956,275125,1299488,1300756,0.5454,0.6317,1.0,0.0,0.0,1.0
crp,CDS,NC_000913.3,arcZ,ncRNA,NC_000913.3,180,0,1.7559892020157473e-46,9.195147865069645e-44,6,+,3486196,3486227,3350657,3350685,+,31,29,3486004,3486651,3350622,3350699,0.1708,0.6688,0.0,0.375,0.8402,1.0
yfaY,CDS,NC_000913.3,uhpT,CDS,NC_000913.3,180,0,3.4542561385588163e-171,6.783013512001932e-168,6,-,2363486,2363516,3845738,3845767,-,30,29,2362407,2363639,3845729,3845832,0.097,1.0,1.0,1.0,0.0,0.9597
yecA,CDS,NC_000913.3,cyaR,ncRNA,NC_000913.3,179,0,1.977439849937863e-87,1.9170656725547476e-84,6,-,1989641,1989665,2167165,2167194,+,25,30,1989475,1991576,2167132,2167201,1.0,0.5965,1.0,0.2093,0.0647,1.0
rplC,CDS,NC_000913.3,fliC,CDS,NC_000913.3,179,0,1.4259396519871092e-22,3.8895409448415783e-20,6,-,3452629,3452660,2001989,2002018,-,32,30,3452283,3452940,2001910,2003594,0.4221,1.0,1.0,1.0,0.0,0.008
modA,CDS,NC_000913.3,cyaR,ncRNA,NC_000913.3,179,0,5.0779502492754997e-48,2.7334215580292375e-45,6,+,795378,795408,2167159,2167188,+,31,30,795096,795805,2167112,2167201,0.4137,0.5286,0.0091,0.0,0.9263,1.0
nrfD,CDS,NC_000913.3,cyaR,ncRNA,NC_000913.3,179,0,4.792656703128043e-65,3.460774707773392e-62,6,+,4291282,4291313,2167162,2167192,+,32,30,4290496,4291488,2167112,2167202,0.8757,0.5689,0.0209,0.0,1.0,1.0
tig,CDS,NC_000913.3,mgrR,ncRNA,NC_000913.3,178,0,3.961360628244442e-77,3.4261674544676233e-74,6,+,455110,455140,1622828,1622856,-,30,29,454948,456479,1622816,1622887,0.0055,0.8848,0.0,1.0,1.0,0.2784
frdD,CDS,NC_000913.3,cyaR,ncRNA,NC_000913.3,177,0,2.51801411410188e-75,2.1299577015855329e-72,6,-,4379114,4379147,2167158,2167187,+,34,30,4378979,4379377,2167114,2167200,0.6074,0.5169,1.0,0.0,0.0,1.0
ycbZ,CDS,NC_000913.3,mgrR,ncRNA,NC_000913.3,177,0,4.627850732709291e-128,6.90373086106364e-125,6,-,1018147,1018176,1622830,1622859,-,30,29,1016466,1018316,1622816,1622914,0.0696,0.8561,1.0,1.0,0.0,0.0
nagE,CDS,NC_000913.3,spf,ncRNA,NC_000913.3,175,0,2.8816858961649617e-20,7.306326653689554e-18,6,+,704086,704117,4049958,4049987,+,31,29,703733,705895,4049900,4050008,0.0891,0.5534,0.0,0.0093,1.0,1.0
ptrB,CDS,NC_000913.3,fnrS,ncRNA,NC_000913.3,175,0,2.5989505388675603e-27,8.307985751235944e-25,6,-,1925027,1925056,1409187,1409216,+,29,29,1924952,1928777,1409130,1409251,1.0,0.4948,1.0,0.0085,0.0301,1.0
tnaB,CDS,NC_000913.3,omrB,ncRNA,NC_000913.3,175,0,1.5047157470597654e-35,6.180720298960678e-33,6,+,3890331,3890361,2976309,2976338,-,31,30,3890187,3891475,2976303,2976382,0.1008,0.9346,0.0,1.0,0.9936,0.037
ftsY,CDS,NC_000913.3,cyaR,ncRNA,NC_000913.3,174,0,5.8858191370153005e-34,2.311559371056441e-31,6,-,3603686,3603720,2167163,2167192,+,34,30,3602752,3604230,2167114,2167201,0.3503,0.5721,0.9987,0.0,0.0087,1.0
sbmA,CDS,NC_000913.3,mcaS,ncRNA,NC_000913.3,173,0,3.741848081039367e-128,5.603730535339886e-125,6,+,396592,396622,1405667,1405695,-,31,29,396382,397818,1405657,1405734,0.0,0.9104,0.0,1.0,0.9664,0.1848
atpI,CDS,NC_000913.3,cyaR,ncRNA,NC_000913.3,173,0,1.7016250823724227e-80,1.5446220756566408e-77,6,-,3922122,3922154,2167163,2167193,+,33,30,3922049,3922423,2167114,2167202,0.7521,0.5811,1.0,0.0,0.0447,1.0
pheT,CDS,NC_000913.3,cpxQ,ncRNA,NC_000913.3,172,0,1.964904615679649e-161,3.6184235577902755e-158,6,-,1795575,1795604,4106350,4106379,+,30,29,1795538,1797601,4106327,4106388,0.9799,0.3576,1.0,0.0,0.1437,1.0
ynaE,CDS,NC_000913.3,ydfK,CDS,NC_000913.3,171,1,8.34135897153939e-281,2.395831268363514e-277,6,-,1434094,1434125,1633162,1633190,+,32,28,1433848,1434242,1633023,1633426,0.4217,0.3882,1.0,0.0,0.0,1.0
