name1,type1,ref1,name2,type2,ref2,nb_ints,nb_multi,p_value,fdr,in_libs,strand1,meanleft1,meanright1,meanleft2,meanright2,strand2,length1,length2,minleft1,maxright1,minleft2,maxright2,relmean1,relmean2,relmin1,relmin2,relmax1,relmax2
viaA,CDS,NC_000913.3,ravA,CDS,NC_000913.3,59,1,1.6226386477611032e-131,1.9439502710496714e-128,3,-,3928803,3928846,3930263,3930295,-,44,33,3927921,3929576,3929610,3931031,0.5216,0.5545,1.0,0.9913,0.0186,0.0414
cspE,CDS,NC_000913.3,malG,CDS,NC_000913.3,59,0,7.14375140735335e-5,0.004454863098357005,3,+,657344,657379,4242567,4242600,-,36,34,657268,657511,4242529,4243167,0.4208,1.0,0.0,1.0,1.0,0.3921
mlaE,CDS,NC_000913.3,cyaR,ncRNA,NC_000913.3,59,0,2.474635716478619e-15,4.828963557458449e-13,3,-,3338681,3338717,2167160,2167195,+,36,36,3338449,3339154,2167125,2167200,0.6784,0.5374,1.0,0.1279,0.1202,1.0
tehB,CDS,NC_000913.3,ryhB,ncRNA,NC_000913.3,59,0,1.7826493047865788e-19,4.223833031418717e-17,3,+,1501637,1501672,3580930,3580963,-,36,33,1501559,1502064,3580921,3581011,0.186,0.956,0.0,1.0,0.8465,0.0562
upp,CDS,NC_000913.3,fnrS,ncRNA,NC_000913.3,59,0,1.1314731515006746e-20,2.8056218771243564e-18,3,-,2620303,2620340,1409212,1409246,+,37,35,2620220,2620479,1409207,1409251,0.8497,0.7058,1.0,0.661,0.6278,1.0
rrsA:ileT,IGR,NC_000913.3,rrsG:clpB,IGR,NC_000913.3,59,0,6.675673434367649e-91,5.777470243479241e-88,3,+,4037073,4037104,2731223,2731255,-,31,33,4037056,4037135,2731169,2731332,0.4637,0.656,0.0,0.9424,0.9254,0.089
hslJ,CDS,NC_000913.3,ryhB,ncRNA,NC_000913.3,59,0,3.3281056882252823e-18,7.448669388309345e-16,3,-,1440811,1440844,3580957,3580990,-,33,33,1440776,1441380,3580924,3581018,1.0,0.6563,1.0,1.0,0.8602,0.0
rrsB:gltT,IGR,NC_000913.3,rbsR:rrsC,IGR,NC_000913.3,59,0,2.658949969618646e-82,2.1188850372244443e-79,3,+,4168216,4168246,3941701,3941735,+,31,34,4168191,4168368,3941621,3941796,0.2703,0.9549,0.0,0.9204,0.9824,0.9953
rrsH:ileV,IGR,NC_000913.3,rbsR:rrsC,IGR,NC_000913.3,59,2,6.778263104014824e-90,5.772546436878873e-87,3,+,225313,225342,3941710,3941741,+,30,32,225298,225346,3941692,3941799,0.446,0.9586,0.0,0.9508,0.4925,0.9966
fes,CDS,NC_000913.3,fepA,CDS,NC_000913.3,59,2,1.5422765564243937e-26,4.608830679416255e-24,3,+,613151,613188,611929,611961,-,38,32,612722,613899,610280,612511,0.3758,0.2518,0.0,0.9884,0.9667,0.0
ybgU,CDS,NC_000913.3,spf,ncRNA,NC_000913.3,59,1,2.5083463742714616e-47,1.2302158255371235e-44,3,-,754584,754618,4049920,4049949,+,34,29,754470,754683,4049898,4050008,1.0,0.1993,1.0,0.0,0.9159,1.0
gspB,CDS,NC_000913.3,rplD,CDS,NC_000913.3,59,1,1.3944777149629503e-37,5.62345817281103e-35,3,-,3453294,3453325,3452020,3452061,-,31,42,3453255,3453442,3451703,3452282,1.0,0.4391,1.0,0.9636,1.0,0.0066
chbC,CDS,NC_000913.3,ryhB,ncRNA,NC_000913.3,58,0,7.007571772039966e-8,7.918318456902083e-6,3,-,1821105,1821137,3580955,3580989,-,32,34,1821031,1821230,3580922,3581016,0.0566,0.6767,0.1348,1.0,0.0,0.0
ydiK,CDS,NC_000913.3,mgrR,ncRNA,NC_000913.3,58,0,4.0056147933965726e-29,1.299735451872181e-26,3,+,1769202,1769234,1622828,1622858,-,32,30,1769078,1770120,1622816,1622871,0.144,0.8813,0.0036,1.0,0.9406,0.4433
gpp,CDS,NC_000913.3,rhlB,CDS,NC_000913.3,58,0,3.0645099234687234e-106,3.0254544469996275e-103,3,-,3963303,3963338,3964804,3964837,-,35,34,3962603,3964065,3964231,3965610,0.6,0.6523,1.0,1.0,0.1105,0.0158
rpmE,CDS,NC_000913.3,cyaR,ncRNA,NC_000913.3,58,1,1.7918811170248083e-7,1.921714096451482e-5,3,+,4127018,4127052,2167158,2167192,+,34,35,4126919,4127223,2167112,2167200,0.1857,0.512,0.0,0.0,0.9906,1.0
rrsD:yrdB,IGR,NC_000913.3,gltW:rrsG,IGR,NC_000913.3,58,3,6.33661774315375e-80,4.910123514527095e-77,3,-,3428839,3428868,2729565,2729593,-,29,28,3428782,3428906,2729433,2729613,0.8602,0.2895,0.9747,1.0,0.8098,0.0118
metB,CDS,NC_000913.3,ryhB,ncRNA,NC_000913.3,58,0,3.854082356032217e-7,3.947513309285655e-5,3,+,4129549,4129584,3580943,3580971,-,35,28,4128410,4129807,3580922,3581016,0.7866,0.8138,0.0,1.0,0.9784,0.0
rrsG:clpB,IGR,NC_000913.3,rrsC:gltU,IGR,NC_000913.3,58,2,1.1802871357488924e-86,9.801126436700592e-84,3,-,2731221,2731253,3943355,3943383,+,33,29,2731165,2731340,3943341,3943432,0.4977,0.0628,0.9634,0.0,0.0471,0.9762
insH-8,CDS,NC_000913.3,nmpC,CDS,NC_000913.3,58,2,3.913313591117412e-37,1.5580716318665665e-34,3,-,2289717,2289750,576356,576387,-,33,32,2288937,2290100,575759,576839,0.3255,0.4512,1.0,1.0,0.0,0.0
cfa,CDS,NC_000913.3,ybiJ,CDS,NC_000913.3,58,0,6.943304527850415e-53,3.7389905285641997e-50,3,+,1741266,1741294,837450,837476,-,28,27,1741249,1741437,837436,837485,0.0,1.0,0.0,1.0,0.0209,1.0
fliG,CDS,NC_000913.3,fliK,CDS,NC_000913.3,58,1,1.0548585309068232e-31,3.668389238616985e-29,3,+,2015235,2015270,2018971,2019004,+,35,34,2014872,2015880,2018390,2019572,0.3922,0.5191,0.0,0.0035,1.0,1.0
hycA,CDS,NC_000913.3,cpxQ,ncRNA,NC_000913.3,58,0,6.027434089910165e-112,6.313032627003394e-109,3,-,2849917,2849950,4106347,4106379,+,34,33,2849881,2850142,4106330,4106387,1.0,0.3013,1.0,0.0,0.6356,1.0
rbsR:rrsC,IGR,NC_000913.3,rrsA:ileT,IGR,NC_000913.3,58,1,1.057062431616842e-87,8.846766238912207e-85,3,+,3941701,3941732,4037076,4037104,+,32,29,3941515,3941789,4037067,4037135,0.9683,0.0533,0.8751,0.0,0.9923,0.9254
cspD,CDS,NC_000913.3,yqiB,CDS,NC_000913.3,58,0,1.0613832134517383e-62,6.664811495747513e-60,3,-,922457,922493,3176870,3176905,-,36,35,922428,922514,3176847,3176924,0.4324,0.9697,0.7232,1.0,0.3393,0.8436
insN,CDS,NC_000913.3,gcvB,ncRNA,NC_000913.3,58,0,0.0002214889581308906,0.011432973507051135,3,+,270389,270421,2942800,2942837,+,32,37,270255,270592,2942695,2942902,0.5474,0.5146,0.0,0.0,1.0,1.0
murI:rrsB,IGR,NC_000913.3,rrsE:gltV,IGR,NC_000913.3,58,1,1.0622729402554734e-100,1.0149047049518234e-97,3,+,4166561,4166593,4209691,4209719,+,32,29,4166543,4166640,4209682,4209770,0.4746,0.025,0.0574,0.0,0.8525,0.9643
borD,CDS,NC_000913.3,insH-5:insH-5,IGR,NC_000913.3,58,3,3.4116489065010985e-98,3.2077803205221384e-95,3,-,578615,578650,1423469,1423500,-,35,31,578401,578913,1423294,1423557,0.8293,0.5748,1.0,0.5999,0.0,0.5623
yieP,CDS,NC_000913.3,cpxQ,ncRNA,NC_000913.3,57,0,7.730728033457371e-22,1.9823907011739905e-19,3,-,3941113,3941148,4106346,4106381,+,35,35,3940793,3941305,4106333,4106388,0.2582,0.2927,0.7717,0.0526,0.0318,1.0
grcA,CDS,NC_000913.3,spf,ncRNA,NC_000913.3,57,0,3.5192013239073565e-5,0.002410573777976156,3,-,2716300,2716336,4049948,4049980,+,37,32,2715814,2716468,4049897,4050008,0.2933,0.4626,1.0,0.0,0.0,1.0
queE,CDS,NC_000913.3,arcZ,ncRNA,NC_000913.3,57,0,6.804961649081464e-8,7.705708463115999e-6,3,-,2905120,2905155,3350656,3350689,+,36,34,2904662,2905423,3350642,3350697,0.3906,0.6594,1.0,0.5417,0.0,1.0
tufA,CDS,NC_000913.3,fusA,CDS,NC_000913.3,57,0,7.554434361645111e-37,2.972254566798168e-34,3,-,3470561,3470600,3472222,3472256,-,39,35,3470138,3471274,3471313,3473377,0.6154,0.6108,1.0,1.0,0.0465,0.0648
fnrS,ncRNA,NC_000913.3,yjbB,CDS,NC_000913.3,57,0,1.2730241366531318e-15,2.518263753930405e-13,3,+,1409151,1409182,4227760,4227792,+,31,33,1409127,1409246,4227609,4229359,0.4567,0.0181,0.0,0.0,0.9915,0.9982
yqiA,CDS,NC_000913.3,yqiB,CDS,NC_000913.3,57,0,3.260664244676294e-64,2.0918397121460127e-61,3,-,3175549,3175584,3176885,3176919,-,35,35,3175400,3175987,3176836,3177262,0.7254,0.9348,1.0,1.0,0.0327,0.0427
insH21,CDS,NC_000913.3,insH-1,CDS,NC_000913.3,57,10,7.502119419927738e-63,4.727558984530776e-60,3,+,1299865,1299897,274497,274528,-,33,32,1299395,1300701,273879,275071,0.3608,0.6098,0.0,1.0,1.0,0.0453
accB,CDS,NC_000913.3,accC,CDS,NC_000913.3,57,0,5.388311679862944e-127,6.313419661857523e-124,3,+,3405479,3405512,3407006,3407040,+,34,35,3405195,3405919,3406621,3407310,0.1625,0.8079,0.0,0.5219,1.0,1.0
galS,CDS,NC_000913.3,spf,ncRNA,NC_000913.3,57,0,3.706657819050466e-10,5.241607435481556e-8,3,-,2240402,2240434,4049950,4049979,+,33,30,2240343,2240545,4049898,4050008,1.0,0.475,1.0,0.0,1.0,1.0
thrB,CDS,NC_000913.3,ryhB,ncRNA,NC_000913.3,57,0,3.168723281972857e-11,4.875334541526134e-9,3,+,3660,3694,3580928,3580961,-,35,34,3219,3752,3580921,3580984,0.9589,0.986,0.4485,1.0,1.0,0.3596
insA-6,CDS,NC_000913.3,mcaS,ncRNA,NC_000913.3,57,0,1.0937434389692785e-21,2.7966154182082674e-19,3,+,3583512,3583540,1405665,1405700,-,28,35,3583466,3583653,1405657,1405744,0.2079,0.9266,0.0,1.0,0.6182,0.0761
proC,CDS,NC_000913.3,mgrR,ncRNA,NC_000913.3,57,0,2.764253670703987e-24,7.683385758177102e-22,3,-,400909,400945,1622833,1622866,-,36,34,400905,400952,1622817,1622880,1.0,0.8331,1.0,1.0,1.0,0.3505
glnH,CDS,NC_000913.3,mgrR,ncRNA,NC_000913.3,57,0,0.00017816731461627028,0.009555754771991627,3,-,847703,847737,1622837,1622871,-,34,35,847324,848004,1622817,1622905,0.3576,0.7929,0.9115,1.0,0.0,0.0928
hxpB,CDS,NC_000913.3,mgrR,ncRNA,NC_000913.3,57,0,1.1725028111629817e-29,3.860916329101831e-27,3,+,1809500,1809532,1622829,1622862,-,33,34,1809350,1810043,1622816,1622905,0.2288,0.8747,0.0,1.0,0.9925,0.0928
ompR,CDS,NC_000913.3,fliC,CDS,NC_000913.3,57,1,9.75614642606448e-8,1.0829017843786474e-5,3,-,3536448,3536484,2002153,2002187,-,36,35,3535968,3536599,2001912,2003543,0.1381,0.971,0.8567,1.0,0.0,0.0421
omrB,ncRNA,NC_000913.3,nudK,CDS,NC_000913.3,57,0,6.11605800750804e-30,2.0289860689773933e-27,3,-,2976346,2976381,2582824,2582858,-,35,34,2976320,2976386,2582761,2583360,0.0485,1.0,0.8025,1.0,0.0,0.2052
ynfS,CDS,NC_000913.3,uhpT,CDS,NC_000913.3,57,0,3.941289654968155e-34,1.4510859518489726e-31,3,+,1642255,1642288,3845737,3845770,-,34,34,1642186,1642336,3845731,3845796,1.0,1.0,0.7191,1.0,1.0,0.9856
hemG,CDS,NC_000913.3,gltW:rrsG,IGR,NC_000913.3,57,0,1.5637617723221188e-95,1.4178053546544613e-92,3,+,4035341,4035377,2729518,2729551,-,37,34,4035190,4035415,2729445,2729585,1.0,0.5703,1.0,1.0,1.0,0.1765
pspG,CDS,NC_000913.3,spf,ncRNA,NC_000913.3,57,0,1.7635040271695507e-31,6.100945749231515e-29,3,+,4263172,4263197,4049959,4049988,+,25,30,4262967,4263247,4049899,4050007,1.0,0.5629,0.5248,0.0,1.0,1.0
cspE,CDS,NC_000913.3,purU,CDS,NC_000913.3,57,0,5.754463421078675e-13,9.823272590837723e-11,3,+,657410,657447,1287379,1287406,-,38,27,657293,657544,1287244,1288052,0.7463,1.0,0.0048,1.0,1.0,0.6793
rrsA:ileT,IGR,NC_000913.3,gmhB:rrsH,IGR,NC_000913.3,57,0,1.4887812051258753e-95,1.3521227572645594e-92,3,+,4037072,4037102,223671,223704,+,31,33,4037057,4037106,223655,223741,0.4472,0.116,0.0,0.0,0.4925,0.7387
rplA,CDS,NC_000913.3,rplK,CDS,NC_000913.3,57,0,3.740365653675155e-17,7.969849146906441e-15,3,+,4179652,4179688,4178478,4178510,+,36,33,4179460,4179794,4178355,4178706,1.0,0.0732,0.8253,0.0,1.0,0.6051
rrsD:yrdB,IGR,NC_000913.3,rrsC:gltU,IGR,NC_000913.3,57,2,1.3713991930767857e-77,1.035577330049164e-74,3,-,3428829,3428860,3943355,3943384,+,31,29,3428768,3428901,3943343,3943434,0.871,0.07,0.9934,0.0,0.8165,1.0
ftsW,CDS,NC_000913.3,cyaR,ncRNA,NC_000913.3,57,0,8.395842665092611e-11,1.2509711710253893e-8,3,+,99170,99205,2167155,2167189,+,35,34,98430,99576,2167112,2167200,0.6451,0.4814,0.0217,0.0,0.9429,1.0
rrsA:ileT,IGR,NC_000913.3,rbsR:rrsC,IGR,NC_000913.3,57,1,8.851709429962206e-86,7.282416092411406e-83,3,+,4037072,4037102,3941709,3941743,+,31,34,4037059,4037125,3941693,3941802,0.4475,0.9583,0.0,0.9512,0.7761,0.9979
spf,ncRNA,NC_000913.3,nmpC2,CDS,NC_000913.3,57,0,9.243547125006914e-7,8.922508340013463e-5,3,+,4049937,4049965,574477,574510,-,29,34,4049898,4050007,574366,574597,0.6197,1.0,0.0,1.0,1.0,0.0
selD,CDS,NC_000913.3,topB,CDS,NC_000913.3,56,0,1.8850363000760443e-125,2.179927944086639e-122,3,-,1847490,1847525,1845764,1845795,-,36,32,1846962,1848009,1844906,1846944,0.4624,0.6097,1.0,1.0,0.0,0.0082
waaU:waaU,IGR,NC_000913.3,fnrS,ncRNA,NC_000913.3,56,0,2.4101555759143436e-8,2.8738477305307606e-6,2,-,3797696,3797729,1409195,1409228,+,33,33,3797163,3797946,1409149,1409251,0.0637,0.5605,0.2035,0.1695,0.0104,1.0
narK,CDS,NC_000913.3,pgk,CDS,NC_000913.3,56,2,8.96833113011378e-24,2.4544038785544138e-21,3,+,1279376,1279414,3071325,3071359,-,38,34,1279283,1279503,3071233,3072212,1.0,1.0,0.9533,1.0,1.0,0.3525
flgH,CDS,NC_000913.3,flgE,CDS,NC_000913.3,56,0,8.173064645492657e-46,3.876519464124336e-43,3,+,1135742,1135777,1133261,1133296,+,36,35,1135526,1136257,1132567,1133808,0.3058,0.5694,0.0,0.0,0.9928,1.0
yfjW,CDS,NC_000913.3,mgrR,ncRNA,NC_000913.3,56,0,7.093040405443825e-15,1.3558363265935464e-12,3,+,2774712,2774746,1622829,1622862,-,35,33,2773474,2774860,1622817,1622904,0.8386,0.8687,0.0916,1.0,0.9055,0.1031
htrL,CDS,NC_000913.3,uhpT,CDS,NC_000913.3,56,0,4.782756403723485e-12,7.712563606897329e-10,3,-,3793144,3793178,3845735,3845770,-,35,35,3792534,3793505,3845732,3845799,0.589,1.0,1.0,1.0,0.2077,0.9835
rpmC,CDS,NC_000913.3,rpsC,CDS,NC_000913.3,56,0,2.2278596689610833e-78,1.701593253577643e-75,3,-,3448591,3448624,3449705,3449742,-,34,38,3448557,3448759,3449605,3449904,0.7036,0.2538,1.0,0.3966,0.0,0.0
tap,CDS,NC_000913.3,flhA,CDS,NC_000913.3,56,0,1.2069418364111208e-42,5.357555519931923e-40,3,-,1970100,1970135,1964013,1964048,-,36,36,1969411,1970910,1963045,1965054,0.5298,0.4988,0.9825,0.9649,0.0462,0.0
rrsC:gltU,IGR,NC_000913.3,rrsG:clpB,IGR,NC_000913.3,56,1,7.448612337798614e-83,5.953507214846359e-80,3,+,3943349,3943380,2731219,2731251,-,32,33,3943333,3943424,2731158,2731333,0.3667,0.6766,0.0,1.0,0.881,0.0838
rpsJ,CDS,NC_000913.3,yhcN,CDS,NC_000913.3,56,0,2.0535216549628144e-32,7.269384844956612e-30,3,-,3453156,3453193,3385811,3385843,+,38,33,3452926,3453285,3385729,3385853,0.2457,1.0,1.0,0.7262,0.0,1.0
cydA,CDS,NC_000913.3,cydB,CDS,NC_000913.3,56,1,5.074907425797749e-55,2.8419374968765175e-52,3,+,772117,772166,773644,773676,+,49,33,771170,772901,773030,774176,0.452,0.5293,0.0,0.0,0.9203,0.9956
deoD,CDS,NC_000913.3,malG,CDS,NC_000913.3,56,0,7.802824296516521e-29,2.4953965706720424e-26,3,+,4620929,4620961,4242553,4242588,-,33,35,4620838,4621601,4242530,4242854,0.1096,1.0,0.0,1.0,0.9986,0.7438
yihA:yihA,IGR,NC_000913.3,chiX,ncRNA,NC_000913.3,56,1,2.0887007271444826e-17,4.513676344766163e-15,3,-,4049761,4049793,507242,507277,+,32,35,4047154,4049881,507203,507288,0.0292,0.4658,0.9006,0.0,0.0003,1.0
rpsJ,CDS,NC_000913.3,xylA,CDS,NC_000913.3,56,0,1.6483639982692803e-49,8.321709451035248e-47,3,-,3453179,3453216,3729397,3729427,-,37,30,3452934,3453290,3729386,3729444,0.1729,1.0,1.0,1.0,0.0,0.9992
rpoS,CDS,NC_000913.3,dicF,ncRNA,NC_000913.3,56,1,1.3706561033059826e-40,5.859835128165829e-38,3,-,2867430,2867465,1649403,1649437,+,35,35,2866750,2867554,1649381,1649439,0.0862,0.4152,0.8075,0.0,0.0,1.0
ryhB,ncRNA,NC_000913.3,uidC,CDS,NC_000913.3,55,0,7.151668431095494e-8,8.067463331884823e-6,3,-,3580968,3581006,1688368,1688398,-,39,31,3580953,3581018,1688362,1688407,0.1079,1.0,0.7079,1.0,0.0,1.0
sufD,CDS,NC_000913.3,sufB,CDS,NC_000913.3,55,0,2.673074763226057e-73,1.912837948485301e-70,3,-,1761095,1761132,1763181,1763215,-,38,34,1760505,1761786,1762519,1763982,0.518,0.5564,1.0,1.0,0.0039,0.0182
rcsF,CDS,NC_000913.3,sucD,CDS,NC_000913.3,55,0,1.9542556534660523e-55,1.1036534591785115e-52,3,-,219924,219959,765101,765134,+,35,34,219776,220013,765056,765149,0.0883,1.0,0.5421,1.0,0.0,1.0
umpG,CDS,NC_000913.3,cyaR,ncRNA,NC_000913.3,55,0,1.1215040846247255e-9,1.527577962664702e-7,3,-,2869680,2869717,2167155,2167190,+,37,36,2869506,2870262,2167122,2167200,0.7308,0.4877,1.0,0.093,0.0158,1.0
fecB,CDS,NC_000913.3,fecD,CDS,NC_000913.3,55,2,1.2975769526849327e-48,6.459025488902763e-46,3,-,4513943,4513977,4511998,4512030,-,35,32,4513392,4514328,4511552,4512387,0.3666,0.4347,1.0,0.9017,0.0,0.0282
cydB,CDS,NC_000913.3,cydA,CDS,NC_000913.3,55,1,1.1959886016756996e-53,6.526131538875594e-51,3,+,773577,773628,771954,771988,+,52,34,773019,774193,771202,773001,0.5146,0.3167,0.0,0.0,1.0,0.9841
speB,CDS,NC_000913.3,arcZ,ncRNA,NC_000913.3,55,0,1.010615366860101e-12,1.7012227443944535e-10,3,-,3082691,3082725,3350657,3350693,+,34,36,3081672,3083293,3350642,3350697,1.0,0.6735,1.0,0.5417,0.5478,1.0
sgrS,ncRNA,NC_000913.3,manX,CDS,NC_000913.3,55,0,4.287533574053037e-62,2.6734050572304174e-59,3,+,77471,77504,1902205,1902237,+,34,32,77365,77577,1901977,1903058,0.6102,0.1621,0.0,0.0,0.9292,1.0
yabQ,CDS,NC_000913.3,gcvB,ncRNA,NC_000913.3,55,0,0.0001486004651779191,0.008226540269441524,3,+,59355,59391,2942820,2942853,+,36,34,59157,59548,2942698,2942902,1.0,0.6109,0.2278,0.0098,1.0,1.0
csrB,ncRNA,NC_000913.3,cpxQ,ncRNA,NC_000913.3,55,0,5.41285788792263e-19,1.2568344823578121e-16,3,-,2924298,2924336,4106348,4106381,+,38,34,2924214,2924491,4106330,4106389,0.5103,0.3219,0.8424,0.0,0.0897,1.0
rrsE:gltV,IGR,NC_000913.3,rrsG:clpB,IGR,NC_000913.3,55,0,1.4175640091030954e-85,1.162659829853883e-82,3,+,4209688,4209719,2731213,2731246,-,31,33,4209675,4209725,2731158,2731273,0.3589,0.7082,0.0,1.0,0.4286,0.3979
cydD,CDS,NC_000913.3,micA,ncRNA,NC_000913.3,55,0,1.9042908236933033e-27,5.8412641849581505e-25,3,-,929262,929296,2814835,2814869,+,34,35,929182,930909,2814800,2814878,0.9432,0.4766,1.0,0.0,0.03,1.0
gatY,CDS,NC_000913.3,gatC,CDS,NC_000913.3,55,0,2.9565703877429485e-9,3.860933113535443e-7,3,-,2176682,2176717,2173733,2173766,-,36,33,2176333,2177189,2172955,2174289,0.5693,0.4009,1.0,0.9749,0.0176,0.0
yheT,CDS,NC_000913.3,ryhB,ncRNA,NC_000913.3,55,0,5.9849401337506804e-27,1.8077503196741616e-24,3,+,3483666,3483704,3580933,3580965,-,39,33,3483524,3483768,3580921,3580991,0.4919,0.932,0.3151,1.0,0.5538,0.2809
insI-2,CDS,NC_000913.3,insI-1,CDS,NC_000913.3,55,1,2.158764646965599e-138,2.7079442142611912e-135,3,+,1469709,1469744,271117,271149,+,35,32,1469360,1470474,270558,271774,0.3354,0.4473,0.0017,0.0,0.9696,1.0
hflC,CDS,NC_000913.3,hflK,CDS,NC_000913.3,55,1,1.1955866822190915e-103,1.1609996008219992e-100,3,+,4403754,4403789,4402297,4402328,+,35,32,4403315,4404347,4401980,4402914,0.4879,0.2059,0.0149,0.0,1.0,0.6958
fliC,CDS,NC_000913.3,yjdM,CDS,NC_000913.3,55,2,3.5124376260964553e-14,6.450374517221116e-12,3,-,2002842,2002877,4326003,4326035,-,35,33,2001928,2003564,4325844,4326283,0.4873,1.0,1.0,1.0,0.0281,1.0
ddlA,CDS,NC_000913.3,mgrR,ncRNA,NC_000913.3,55,0,2.2806366244662633e-19,5.365615339639035e-17,3,-,400658,400690,1622835,1622868,-,32,33,399853,400943,1622816,1622914,0.2122,0.8129,0.9781,1.0,0.0,0.0
tdcB,CDS,NC_000913.3,raiA,CDS,NC_000913.3,55,1,1.0367075012375595e-5,0.000818674906894927,2,-,3265373,3265411,2737365,2737399,+,39,35,3265041,3266019,2737124,2737543,0.6232,0.6205,0.998,0.0,0.0091,1.0
rpmC,CDS,NC_000913.3,rpsS,CDS,NC_000913.3,55,0,8.608743309793765e-73,6.111153150240522e-70,3,-,3448638,3448671,3450351,3450383,-,34,33,3448555,3448773,3450228,3450542,0.4575,0.6283,1.0,1.0,0.0,0.0
yddB,CDS,NC_000913.3,uhpT,CDS,NC_000913.3,55,0,0.0006083316117601663,0.02552637010612801,3,-,1577236,1577272,3845737,3845770,-,36,33,1576158,1577634,3845731,3845799,0.1461,1.0,0.6159,1.0,0.0,0.9835
nanA,CDS,NC_000913.3,nanT,CDS,NC_000913.3,55,0,5.494858686201765e-36,2.121222355590523e-33,3,-,3373039,3373074,3371512,3371544,-,35,33,3372574,3373562,3371052,3372382,0.5617,0.7125,1.0,1.0,0.0157,0.1289
zraR:rrsE,IGR,NC_000913.3,rrsB:gltT,IGR,NC_000913.3,55,1,4.987151023090155e-77,3.723725460963273e-74,3,+,4208039,4208069,4168214,4168244,+,31,30,4207987,4208127,4168192,4168362,0.9766,0.0806,0.9511,0.0,0.9942,0.9471
tdcE,CDS,NC_000913.3,arcZ,ncRNA,NC_000913.3,55,0,2.1674174025529984e-7,2.2999387556016113e-5,3,-,3261958,3261993,3350658,3350693,+,36,35,3260289,3262316,3350633,3350697,0.1851,0.6812,0.9281,0.4667,0.0445,1.0
tesB,CDS,NC_000913.3,ryhB,ncRNA,NC_000913.3,55,0,4.757531696234625e-10,6.671030465105763e-8,3,-,474911,474944,3580936,3580968,-,33,32,474324,475172,3580921,3581010,0.2518,0.8962,0.9733,1.0,0.0,0.0674
glmS,CDS,NC_000913.3,glmU,CDS,NC_000913.3,55,1,2.4963739860472836e-13,4.373519246446125e-11,3,-,3912580,3912614,3914168,3914201,-,35,34,3911882,3913617,3913657,3915194,0.5762,0.7531,0.9765,1.0,0.0279,0.0044
gltV:rrlE,IGR,NC_000913.3,rrfG:rrlG,IGR,NC_000913.3,55,3,1.5630604591914682e-26,4.668323058169396e-24,2,+,4209952,4209987,2726213,2726245,-,35,32,4209923,4210036,2726175,2726274,0.7138,0.7261,0.3802,1.0,0.9688,0.0659
obgE,CDS,NC_000913.3,micA,ncRNA,NC_000913.3,55,0,2.9242612566861614e-28,9.224711909124337e-26,3,-,3328865,3328899,2814828,2814861,+,34,34,3328706,3331753,2814801,2814878,1.0,0.37,1.0,0.0,0.0009,1.0
malG,CDS,NC_000913.3,malE,CDS,NC_000913.3,54,0,0.0001087914766770454,0.00634628454569571,2,-,4242973,4243006,4245740,4245775,-,33,35,4242561,4243532,4245166,4246402,0.5727,0.5698,1.0,1.0,0.0,0.0143
fnrS,ncRNA,NC_000913.3,gltA,CDS,NC_000913.3,54,0,7.580387942001867e-7,7.405609783515107e-5,3,+,1409144,1409180,753539,753574,-,37,35,1409128,1409232,753308,754417,0.439,0.7234,0.0,0.9041,0.8729,0.0398
flgI,CDS,NC_000913.3,flgG,CDS,NC_000913.3,54,1,7.527069358593492e-60,4.5704056518390037e-57,3,+,1136763,1136796,1135271,1135305,+,34,34,1136279,1137374,1134737,1135555,0.4766,0.6944,0.0046,0.0102,1.0,1.0
glpA,CDS,NC_000913.3,gatZ,CDS,NC_000913.3,54,0,5.372007664769512e-6,0.00045319115024140263,2,+,2353536,2353572,2175902,2175934,-,36,32,2352594,2354277,2175086,2176337,0.5685,0.3315,0.0,0.9786,1.0,0.0
dsdC,CDS,NC_000913.3,cyaR,ncRNA,NC_000913.3,54,0,3.975492703864747e-30,1.3246291995618539e-27,3,-,2476944,2476978,2167160,2167194,+,34,34,2476588,2477627,2167114,2167200,0.6963,0.5446,1.0,0.0,0.0021,1.0
srlD,CDS,NC_000913.3,srlE,CDS,NC_000913.3,54,1,4.241741159947243e-73,3.027240379797529e-70,3,+,2828118,2828152,2826786,2826818,+,35,33,2827778,2828537,2826389,2827347,0.5334,0.411,0.0526,0.0,1.0,0.9958
wbbI,CDS,NC_000913.3,wbbK,CDS,NC_000913.3,54,0,4.7950655939136745e-83,3.8383420109550604e-80,3,-,2105284,2105318,2103948,2103979,-,35,32,2105065,2105811,2103456,2104517,0.744,0.5016,1.0,0.9419,0.248,0.0
yfgO,CDS,NC_000913.3,cyaR,ncRNA,NC_000913.3,54,0,2.801280619000154e-10,4.000570910903092e-8,3,-,2615411,2615445,2167161,2167195,+,34,34,2614549,2615780,2167124,2167200,0.4108,0.5504,1.0,0.1163,0.0952,1.0
fhuC,CDS,NC_000913.3,sucD,CDS,NC_000913.3,54,0,5.297291120427969e-12,8.51652969704559e-10,3,+,169880,169913,765093,765129,+,33,37,169751,170400,765054,765149,0.1701,1.0,0.0,1.0,0.7804,1.0
fliD,CDS,NC_000913.3,fliS,CDS,NC_000913.3,54,1,1.3360092608057592e-29,4.3857794649153006e-27,3,+,2004171,2004203,2005468,2005500,+,33,33,2003814,2004638,2005287,2005716,0.2356,0.4032,0.0,0.0,0.5448,1.0
